Run Date,4/30/2015 12:04:14
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
32,31344,376,6,3f,0,80,39,41021,40833,39948,41454,42873,46285,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1063,1132,1103,1290,1034,1508,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
33,32344,0,0,0,1,80,39,41931,41827,40923,42620,43787,47672,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,153,138,128,124,120,121,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
34,33329,376,6,3f,0,80,39,41022,40793,40008,41455,42673,46447,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1062,1172,1043,1289,1234,1346,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
35,34344,376,6,3f,0,80,39,41021,40794,40010,41453,42680,46465,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1063,1171,1041,1291,1227,1328,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
36,35344,0,0,0,1,80,39,41937,41835,40932,42633,43789,47684,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,147,130,119,111,118,109,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
37,36344,376,6,3f,0,80,39,41031,40819,39989,41464,42768,46747,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1053,1146,1062,1280,1139,1046,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
38,37329,376,6,3f,0,80,39,41025,40810,39981,41455,42731,46693,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1059,1155,1070,1289,1176,1100,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
39,38344,0,0,0,1,80,39,41946,41843,40942,42631,43790,47691,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,138,122,109,113,117,102,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
40,39344,376,6,3f,0,80,39,41031,40804,40012,41456,42650,46573,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1053,1161,1039,1288,1257,1220,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
41,40329,376,6,3f,0,80,39,41019,40789,39976,41452,42642,46561,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1065,1176,1075,1292,1265,1232,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
42,41344,0,0,0,1,80,39,41924,41823,40927,42626,43798,47689,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,160,142,124,118,109,104,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
43,42344,376,6,3f,0,80,39,41060,40784,40103,41459,42587,46771,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1024,1181,948,1285,1320,1022,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
44,43344,376,6,3f,0,80,39,41022,40766,40082,41450,42599,46759,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1062,1199,969,1294,1308,1034,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
45,44329,376,6,3f,0,80,39,41025,40769,40070,41447,42596,46774,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1059,1196,981,1297,1311,1019,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
46,45344,376,6,3f,0,80,39,41020,40772,40074,41449,42601,46796,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,1064,1193,977,1295,1306,997,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
47,46344,0,0,0,1,80,39,41941,41839,40936,42630,43801,47691,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,143,126,115,114,106,102,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
48,47344,0,0,0,2,80,39,41945,41843,40932,42635,43804,47697,42159,42072,41150,42832,44015,47897,41016,40765,39867,41429,42522,46224,139,122,119,109,103,96,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
49,48344,376,6,3f,0,80,39,41110,40744,40044,41444,42525,46809,42159,42072,41150,42832,44015,47897,41016,40744,39867,41429,42522,46224,974,1221,1007,1300,1382,984,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
50,49344,376,6,3f,0,80,39,41105,40751,40029,41449,42535,46821,42159,42072,41150,42832,44015,47897,41016,40744,39867,41429,42522,46224,979,1214,1022,1295,1372,972,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
51,50344,0,0,0,1,80,39,41896,41837,40942,42634,43806,47700,42159,42072,41150,42832,44015,47897,41016,40744,39867,41429,42522,46224,188,128,109,110,101,93,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
52,51329,376,6,3f,0,80,39,41188,40763,40095,41437,42560,46849,42159,42072,41150,42832,44015,47897,41016,40744,39867,41429,42522,46224,896,1202,956,1307,1347,944,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
53,52344,376,6,3f,0,80,39,41031,40749,40051,41438,42549,46741,42159,42072,41150,42832,44015,47897,41016,40744,39867,41429,42522,46224,1053,1216,1000,1306,1358,1052,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
54,53344,0,0,0,1,80,39,41942,41848,40948,42623,43797,47681,42159,42072,41150,42832,44015,47897,41016,40744,39867,41429,42522,46224,142,117,103,121,110,112,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
55,54344,0,0,0,2,80,39,41931,41832,40931,42622,43787,47677,42159,42072,41150,42832,44015,47897,41016,40744,39867,41429,42522,46224,153,133,120,122,120,116,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
56,55344,376,6,3f,0,80,39,41013,40744,40035,41434,42572,46791,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,1071,1221,1016,1310,1335,1002,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
57,56344,0,0,0,1,80,39,41948,41833,40936,42625,43805,47686,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,136,132,115,119,102,107,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
58,57344,0,0,0,2,80,39,41960,41847,40945,42633,43809,47695,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,124,118,106,111,98,98,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
59,58329,0,0,0,3,80,39,41962,41854,40957,42630,43808,47700,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,122,111,94,114,99,93,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
60,59344,0,0,0,4,80,39,41957,41851,40947,42633,43807,47701,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,127,114,104,111,100,92,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
61,60344,0,0,0,5,80,39,41965,41852,40937,42626,43793,47689,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,119,113,114,118,114,104,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
62,61344,0,0,0,6,80,39,41961,41857,40951,42640,43814,47707,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,123,108,100,104,93,86,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
63,62344,0,0,0,7,80,39,41956,41855,40945,42631,43798,47690,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,128,110,106,113,109,103,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
64,63344,0,0,0,8,80,39,41955,41846,40944,42636,43804,47691,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,129,119,107,108,103,102,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
65,64344,0,0,0,9,80,39,41962,41847,40941,42626,43795,47688,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,122,118,110,118,112,105,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
66,65344,0,0,0,10,80,39,41972,41856,40944,42634,43803,47706,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,112,109,107,110,104,87,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
67,66344,0,0,0,11,80,39,41962,41858,40937,42630,43790,47694,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,122,107,114,114,117,99,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
68,67344,0,0,0,12,80,39,41959,41851,40939,42628,43792,47694,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,125,114,112,116,115,99,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
69,68344,0,0,0,13,80,39,41958,41854,40949,42638,43804,47699,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,126,111,102,106,103,94,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
70,69344,0,0,0,14,80,39,41963,41864,40953,42640,43802,47694,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,121,101,98,104,105,99,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
71,70344,0,0,0,15,80,39,41967,41856,40960,42647,43801,47694,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,117,109,91,97,106,99,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
72,71344,0,0,0,16,80,39,41963,41851,40942,42629,43793,47695,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,121,114,109,115,114,98,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
73,72344,0,0,0,17,80,39,41959,41851,40938,42621,43796,47690,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,125,114,113,123,111,103,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
74,73329,0,0,0,18,80,39,41966,41853,40941,42625,43794,47688,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,118,112,110,119,113,105,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
75,74360,0,0,0,19,80,39,41964,41849,40930,42625,43788,47677,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,120,116,121,119,119,116,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
76,75360,0,0,0,20,80,39,41964,41846,40943,42628,43797,47693,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,120,119,108,116,110,100,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
77,76344,0,0,0,21,80,39,41960,41853,40938,42629,43790,47686,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,124,112,113,115,117,107,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
78,77344,0,0,0,22,80,39,41963,41850,40948,42636,43795,47685,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,121,115,103,108,112,108,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
79,78360,0,0,0,23,80,39,41965,41843,40940,42632,43796,47699,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,119,122,111,112,111,94,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
80,79344,0,0,0,24,80,39,41967,41857,40946,42639,43801,47692,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,117,108,105,105,106,101,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
81,80344,0,0,0,25,80,39,41969,41852,40938,42631,43795,47695,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,115,113,113,113,112,98,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
82,81360,0,0,0,26,80,39,41964,41857,40938,42633,43799,47698,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,120,108,113,111,108,95,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
83,82360,0,0,0,27,80,39,41966,41854,40941,42641,43794,47692,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,118,111,110,103,113,101,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
84,83344,0,0,0,28,80,39,41968,41852,40933,42616,43788,47683,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,116,113,118,128,119,110,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
85,84344,0,0,0,29,80,39,41960,41857,40953,42648,43800,47693,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,124,108,98,96,107,100,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
86,85360,0,0,0,30,80,39,41960,41852,40940,42632,43793,47692,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,124,113,111,112,114,101,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
87,86360,0,0,0,31,80,39,41963,41856,40940,42648,43808,47698,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,121,109,111,96,99,95,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
88,87344,0,0,0,32,80,39,41971,41864,40938,42633,43797,47690,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,113,101,113,111,110,103,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
89,88360,0,0,0,33,80,39,41971,41857,40937,42627,43799,47695,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,113,108,114,117,108,98,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
90,89360,0,0,0,34,80,39,41960,41856,40937,42631,43803,47705,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,124,109,114,113,104,88,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
91,90344,0,0,0,35,80,39,41962,41864,40947,42635,43814,47701,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,122,101,104,109,93,92,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
92,91360,0,0,0,36,80,39,41969,41858,40940,42624,43798,47689,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,115,107,111,120,109,104,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
93,92360,0,0,0,37,80,39,41966,41858,40946,42632,43809,47700,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,118,107,105,112,98,93,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
94,93360,0,0,0,38,80,39,41969,41853,40940,42635,43805,47701,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,115,112,111,109,102,92,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
95,94344,0,0,0,39,80,39,41968,41864,40946,42642,43818,47715,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,116,101,105,102,89,78,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
96,95360,0,0,0,40,80,39,41975,41864,40949,42639,43804,47706,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,109,101,102,105,103,87,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
97,96360,0,0,0,41,80,39,41971,41855,40940,42637,43791,47696,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,113,110,111,107,116,97,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
98,97344,0,0,0,42,80,39,41967,41861,40949,42637,43795,47694,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,117,104,102,107,112,99,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
99,98360,0,0,0,43,80,39,41972,41860,40947,42635,43795,47696,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,112,105,104,109,112,97,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
100,99360,0,0,0,44,80,39,41963,41858,40948,42639,43803,47699,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,121,107,103,105,104,94,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
101,100360,0,0,0,45,80,39,41974,41857,40941,42631,43795,47689,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,110,108,110,113,112,104,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
102,101360,0,0,0,46,80,39,41979,41862,40942,42633,43801,47690,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,105,103,109,111,106,103,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
103,102360,0,0,0,47,80,39,41970,41866,40957,42645,43806,47703,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,114,99,94,99,101,90,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
104,103360,0,0,0,48,80,39,41975,41862,40941,42632,43799,47698,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,109,103,110,112,108,95,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
105,104344,0,0,0,49,80,39,41974,41858,40943,42634,43801,47702,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,110,107,108,110,106,91,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
106,105360,0,0,0,50,80,39,41969,41864,40960,42649,43809,47708,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,115,101,91,95,98,85,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
107,106360,0,0,0,51,80,39,41976,41864,40947,42644,43809,47696,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,108,101,104,100,98,97,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
108,107344,0,0,0,52,80,39,41976,41857,40945,42636,43805,47700,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,108,108,106,108,102,93,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
109,108360,0,0,0,53,80,39,41974,41857,40943,42637,43806,47697,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,110,108,108,107,101,96,42084,41965,41051,42744,43907,47793,41992,41884,40982,42664,43839,47722,
