Run Date,5/1/2015 13:10:50
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
10,10140,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
11,11156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
12,12140,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
13,13156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
14,14140,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
15,15156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
16,16140,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
17,17156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
18,18140,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
19,19156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
20,20156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
21,21156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
22,22156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
23,23156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
24,24156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
25,25156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
26,26156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
27,27156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
28,28156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
29,29156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
30,30156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
31,31156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
32,32156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
33,33156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
34,34156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
35,35156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
36,36156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
37,37156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
38,38156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
39,39156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
40,40156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
41,41156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
42,42156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
43,43156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
44,44156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
45,45156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
46,46156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
47,47156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
48,48156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
49,49156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
50,50156,0,0,0,301,0,330,41287,41028,40894,42217,45592,48128,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,76,55,38,14,20,-26,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
51,51250,335,5,3e,0,0,330,41134,39956,39837,41049,44312,46882,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,229,1127,1095,1182,1300,1246,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
52,52250,335,5,3e,0,0,330,41224,40528,39849,41055,44308,46880,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,139,555,1083,1176,1304,1248,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
53,53250,218,4,3c,0,0,330,41227,40868,39915,41066,44308,46877,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,136,215,1017,1165,1304,1251,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
54,54265,218,4,3c,0,0,330,41246,40828,39897,41064,44324,46893,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,117,255,1035,1167,1288,1235,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
55,55250,218,4,3c,0,0,330,41252,40859,40109,41073,44328,46916,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,111,224,823,1158,1284,1212,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
56,56265,376,6,3f,0,0,330,40836,39999,39855,41068,44310,46889,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,527,1084,1077,1163,1302,1239,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
57,57250,376,6,3f,0,0,330,40815,39972,39842,41056,44305,46887,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,548,1111,1090,1175,1307,1241,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
58,58265,335,5,3e,0,0,330,41192,40002,39847,41047,44317,46918,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,171,1081,1085,1184,1295,1210,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
59,59250,335,5,3e,0,0,330,41227,40350,39871,41064,44314,46898,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,136,733,1061,1167,1298,1230,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
60,60265,335,5,3e,0,0,330,41223,40331,39863,41064,44316,46896,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,140,752,1069,1167,1296,1232,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
61,61250,218,4,3c,0,0,330,41230,40820,39896,41066,44326,46903,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,133,263,1036,1165,1286,1225,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
62,62265,218,4,3c,0,0,330,41228,40773,39898,41065,44326,46886,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,135,310,1034,1166,1286,1242,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
63,63250,335,5,3e,0,0,330,41097,40049,39870,41070,44330,46912,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,266,1034,1062,1161,1282,1216,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
64,64265,335,5,3e,0,0,330,41094,39944,39840,41056,44316,46909,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,269,1139,1092,1175,1296,1219,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
65,65250,335,5,3e,0,0,330,41195,40007,39840,41057,44324,46892,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,168,1076,1092,1174,1288,1236,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
66,66265,335,5,3e,0,0,330,41241,40347,39858,41063,44311,46893,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,122,736,1074,1168,1301,1235,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
67,67250,335,5,3e,0,0,330,41236,40498,39855,41059,44308,46885,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,127,585,1077,1172,1304,1243,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
68,68265,218,4,3c,0,0,330,41237,40833,39930,41074,44325,46901,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,126,250,1002,1157,1287,1227,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
69,69250,218,4,3c,0,0,330,41242,40857,40005,41069,44319,46885,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,121,226,927,1162,1293,1243,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
70,70265,335,5,3e,0,0,330,41116,40028,39862,41062,44317,46902,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,247,1055,1070,1169,1295,1226,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
71,71265,335,5,3e,0,0,330,41026,39955,39853,41050,44313,46885,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,337,1128,1079,1181,1299,1243,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
72,72250,335,5,3e,0,0,330,41193,40012,39858,41053,44315,46896,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,170,1071,1074,1178,1297,1232,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
73,73265,218,4,3c,0,0,330,41238,40808,39889,41067,44311,46883,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,125,275,1043,1164,1301,1245,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
74,74250,335,5,3e,0,0,330,41215,40250,39861,41055,44309,46877,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,148,833,1071,1176,1303,1251,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
75,75265,218,4,3c,0,0,330,41207,40779,39913,41077,44329,46908,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,156,304,1019,1154,1283,1220,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
76,76250,376,6,3f,0,0,330,40777,39955,39835,41051,44300,46879,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,586,1128,1097,1180,1312,1249,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
77,77265,218,4,3c,0,0,330,41230,40795,39886,41059,44299,46874,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,133,288,1046,1172,1313,1254,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
78,78250,335,5,3e,0,0,330,41225,40221,39868,41061,44301,46896,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,138,862,1064,1170,1311,1232,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
79,79265,218,4,3c,0,0,330,41225,40774,39900,41058,44300,46882,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,138,309,1032,1173,1312,1246,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
80,80250,218,4,3c,0,0,330,41217,40797,40032,41081,44320,46901,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,146,286,900,1150,1292,1227,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
81,81265,173,3,38,0,0,330,41267,40892,40370,41094,44325,46907,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,96,191,562,1137,1287,1221,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
82,82250,173,3,38,0,0,330,41292,40966,40740,41647,44322,46901,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,71,117,192,584,1290,1227,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
83,83265,79,2,30,0,0,330,41293,40999,40800,42034,44465,46901,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,70,84,132,197,1147,1227,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
84,84250,79,2,30,0,0,330,41299,41018,40832,42095,44931,46932,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,64,65,100,136,681,1196,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
85,85265,79,2,30,0,0,330,41303,41026,40855,42110,45158,46937,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,60,57,77,121,454,1191,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
86,86250,0,1,20,0,0,330,41312,41027,40878,42143,45374,46959,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,51,56,54,88,238,1169,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
87,87265,0,1,20,0,0,330,41307,41032,40887,42155,45448,46995,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,56,51,45,76,164,1133,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
88,88265,0,1,20,0,0,330,41311,41036,40882,42167,45497,47101,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,52,47,50,64,115,1027,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
89,89265,0,1,20,0,0,330,41311,41030,40879,42167,45507,47192,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,52,53,53,64,105,936,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
90,90265,0,1,20,0,0,330,41320,41042,40891,42180,45532,47266,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,43,41,41,51,80,862,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
91,91265,0,1,20,0,0,330,41313,41037,40891,42193,45550,47395,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,50,46,41,38,62,733,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
92,92265,0,1,20,0,0,330,41317,41036,40889,42186,45550,47472,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,46,47,43,45,62,656,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
93,93265,0,1,20,0,0,330,41321,41036,40889,42184,45532,47497,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,42,47,43,47,80,631,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
94,94265,0,0,0,1,0,330,41321,41038,40901,42190,45561,47586,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,42,45,31,41,51,542,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
95,95265,0,0,0,2,0,330,41315,41038,40891,42187,45551,47605,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,48,45,41,44,61,523,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
96,96265,0,0,0,3,0,330,41321,41033,40893,42187,45556,47642,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,42,50,39,44,56,486,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
97,97250,0,0,0,4,0,330,41309,41045,40899,42195,45562,47672,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,54,38,33,36,50,456,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
98,98265,0,0,0,5,0,330,41314,41039,40898,42194,45571,47706,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,49,44,34,37,41,422,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
99,99250,0,0,0,6,0,330,41320,41038,40880,42180,45559,47709,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,43,45,52,51,53,419,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
100,100265,0,0,0,7,0,330,41316,41039,40881,42179,45546,47731,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,47,44,51,52,66,397,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
101,101250,0,0,0,8,0,330,41311,41043,40893,42186,45566,47763,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,52,40,39,45,46,365,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
102,102265,0,0,0,9,0,330,41321,41044,40895,42187,45578,47762,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,42,39,37,44,34,366,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
103,103250,0,0,0,10,0,330,41315,41042,40897,42193,45567,47777,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,48,41,35,38,45,351,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
104,104265,0,0,0,11,0,330,41320,41044,40896,42189,45579,47794,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,43,39,36,42,33,334,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
105,105250,0,0,0,12,0,330,41318,41040,40890,42183,45559,47799,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,45,43,42,48,53,329,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
106,106265,0,0,0,13,0,330,41317,41041,40885,42183,45579,47834,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,46,42,47,48,33,294,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
107,107265,0,0,0,14,0,330,41321,41047,40887,42181,45567,47826,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,42,36,45,50,45,302,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
108,108265,0,0,0,15,0,330,41316,41044,40885,42184,45570,47836,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,47,39,47,47,42,292,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
109,109265,0,0,0,16,0,330,41321,41043,40892,42185,45578,47834,41363,41083,40932,42231,45612,48128,40256,39856,39739,40962,44220,46817,42,40,40,46,34,294,41363,41083,40932,42231,45612,48128,0,0,0,0,0,0,
