Run Date,5/1/2015 18:11:49
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
33,38782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
34,39797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
35,40782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
36,41797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
37,42782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
38,43797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
39,44782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
40,45797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
41,46782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
42,47797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
43,48782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
44,49797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
45,50782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
46,51797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
47,52782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
48,53797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
49,54782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
50,55797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
51,56797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
52,57797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
53,58797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
54,59797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
55,60797,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
56,61782,0,0,0,301,0,0,41220,40965,40812,42130,45530,48252,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,85,77,79,73,65,56,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
57,62891,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
58,63782,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
59,64797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
60,65782,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
61,66797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
62,67782,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
63,68797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
64,69782,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
65,70797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
66,71782,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
67,72797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
68,73797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
69,74797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
70,75797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
71,76797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
72,77797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
73,78797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
74,79797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
75,80797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
76,81797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
77,82797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
78,83797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
79,84797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
80,85797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
81,86797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
82,87797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
83,88782,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
84,89797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
85,90797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
86,91797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
87,92797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
88,93797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
89,94797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
90,95797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
91,96797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
92,97797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
93,98797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
94,99797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
95,100797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
96,101797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
97,102797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
98,103797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
99,104797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
100,105797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
101,106797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
102,107813,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
103,108797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
104,109813,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
105,110797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
106,111813,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
107,112797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
108,113813,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
109,114797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
110,115813,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
111,116797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
112,117813,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
113,118797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
114,119797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
115,120797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
116,121797,0,0,0,301,0,0,41214,40953,40815,42125,45527,48253,41305,41042,40891,42203,45595,48308,41180,40885,40762,42069,45440,48157,91,89,76,78,68,55,41305,41042,40891,42203,45595,48308,0,0,0,0,0,0,
