Run Date,4/30/2015 12:08:45
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
20,19734,0,0,0,1,83,39,41939,41867,40949,42643,43827,47709,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,145,98,102,101,80,84,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
21,20734,0,0,0,2,83,39,41979,41879,40974,42649,43835,47718,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,105,86,77,95,72,75,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
22,21734,0,1,20,0,83,39,41960,41876,40963,42647,43801,47064,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,124,89,88,97,106,729,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
23,22718,0,1,20,0,83,39,41955,41861,40941,42629,43776,47040,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,129,104,110,115,131,753,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
24,23734,173,3,38,0,83,39,41942,41807,40856,41654,42595,46495,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,142,158,195,1090,1312,1298,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
25,24734,173,3,38,0,83,39,41942,41804,40845,41627,42582,46477,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,142,161,206,1117,1325,1316,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
26,25734,376,6,3f,0,83,39,41252,40791,40229,41535,42571,46491,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,832,1174,822,1209,1336,1302,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
27,26734,376,6,3f,0,83,39,41249,40785,40179,41530,42566,46514,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,835,1180,872,1214,1341,1279,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
28,27734,0,0,0,1,83,39,41971,41862,40948,42648,43822,47708,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,113,103,103,96,85,85,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
29,28734,0,0,0,2,83,39,41972,41865,40945,42640,43812,47696,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,112,100,106,104,95,97,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
30,29734,376,1,1,0,84,39,41292,41624,40916,42643,43825,47709,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,792,341,135,101,82,84,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
31,30734,376,4,f,0,85,39,41262,41561,40103,41624,43623,47692,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,822,404,948,1120,284,101,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
32,31734,376,6,3f,0,85,39,41254,41526,39952,41570,43449,46450,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,830,439,1099,1174,458,1343,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
33,32734,376,6,3f,0,85,39,41251,41518,39922,41520,43175,46233,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,833,447,1129,1224,732,1560,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
34,33734,376,6,3f,0,85,39,41275,41510,39912,41511,43128,46246,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,809,455,1139,1233,779,1547,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
35,34734,0,0,0,1,85,39,41964,41871,40957,42637,43826,47719,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,120,94,94,107,81,74,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
36,35734,0,1,20,0,85,39,41963,41865,40931,42604,43718,46796,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,121,100,120,140,189,997,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
37,36734,173,3,38,0,85,39,41931,41803,40767,41477,42568,46472,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42522,46224,153,162,284,1267,1339,1321,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
38,37734,173,3,38,0,85,39,41928,41801,40612,41455,42518,46813,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42518,46224,156,164,439,1289,1389,980,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
39,38734,376,6,3f,0,85,39,41130,40788,40181,41454,42540,46904,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42518,46224,954,1177,870,1290,1367,889,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
40,39734,376,2,3,0,86,39,41084,40826,40751,42506,43795,47706,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42518,46224,1000,1139,300,238,112,87,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
41,40750,376,2,3,0,87,39,41084,41014,40865,42612,43820,47697,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42518,46224,1000,951,186,132,87,96,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
42,41734,0,0,0,1,87,39,41970,41863,40952,42644,43823,47698,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42518,46224,114,102,99,100,84,95,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
43,42734,0,0,0,2,87,39,41965,41862,40943,42630,43808,47678,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42518,46224,119,103,108,114,99,115,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
44,43734,173,3,38,0,87,39,41841,41675,40644,41471,42651,46304,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42518,46224,243,290,407,1273,1256,1489,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
45,44734,376,6,3f,0,87,39,41100,40775,40179,41439,42621,46306,42159,42072,41150,42832,44015,47897,41013,40744,39867,41429,42518,46224,984,1190,872,1305,1286,1487,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
46,45734,376,6,3f,0,87,39,41049,40760,40125,41428,42604,46295,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,1035,1205,926,1316,1303,1498,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
47,46734,0,0,0,1,87,39,41963,41855,40941,42637,43815,47715,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,121,110,110,107,92,78,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
48,47734,0,1,20,0,87,39,41948,41859,40931,42626,43708,46416,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,136,106,120,118,199,1377,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
49,48734,0,1,20,0,87,39,41931,41844,40923,42598,43687,46395,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,153,121,128,146,220,1398,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
50,49734,218,4,3c,0,87,39,41773,41623,40368,41439,42599,46325,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,311,342,683,1305,1308,1468,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
51,50734,376,6,3f,0,87,39,41099,40816,40088,41436,42590,46335,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,985,1149,963,1308,1317,1458,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
52,51750,376,6,3f,0,87,39,41027,40907,40121,41433,42612,46396,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,1057,1058,930,1311,1295,1397,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
53,52734,0,0,0,1,87,39,41954,41844,40931,42622,43805,47691,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,130,121,120,122,102,102,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
54,53734,335,1,2,0,88,39,41771,40899,40782,42588,43787,47678,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,313,1066,269,156,120,115,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
55,54734,376,5,1f,0,88,40,41065,40765,40222,41447,42603,47474,42159,42072,41150,42832,44015,47897,41013,40744,39867,41428,42518,46224,1019,1200,829,1297,1304,319,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
56,55734,376,6,3f,0,88,40,41035,40756,40135,41422,42527,46677,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,1049,1209,916,1322,1380,1116,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
57,56734,376,6,3f,0,88,40,41029,40751,40132,41430,42537,46691,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,1055,1214,919,1314,1370,1102,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
58,57734,0,0,0,1,88,40,41951,41840,40927,42636,43809,47690,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,133,125,124,108,98,103,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
59,58750,0,0,0,2,88,40,41950,41846,40939,42642,43803,47668,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,134,119,112,102,104,125,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
60,59734,0,1,20,0,88,40,41926,41836,40903,42570,43714,46568,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,158,129,148,174,193,1225,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
61,60734,218,4,3c,0,88,40,41891,41752,40094,41453,42641,46522,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,193,213,957,1291,1266,1271,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
62,61734,376,6,3f,0,88,40,41038,40796,39970,41429,42593,46549,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,1046,1169,1081,1315,1314,1244,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
63,62750,376,6,3f,0,88,40,41016,40907,40007,41437,42638,46670,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,1068,1058,1044,1307,1269,1123,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
64,63734,0,0,0,1,88,40,41950,41835,40933,42626,43805,47684,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,134,130,118,118,102,109,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
65,64734,218,3,1c,0,88,41,41917,41792,40269,41483,42877,47616,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,167,173,782,1261,1030,177,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
66,65750,0,0,0,1,88,41,41947,41834,40922,42629,43807,47683,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,137,131,129,115,100,110,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
67,66734,173,2,18,0,88,42,41934,41812,40497,41499,42706,47571,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,150,153,554,1245,1201,222,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
68,67734,218,3,1c,0,88,43,41921,41801,40406,41465,42618,47530,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,163,164,645,1279,1289,263,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
69,68734,0,0,0,1,88,43,41954,41846,40928,42622,43805,47675,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,130,119,123,122,102,118,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
70,69750,173,2,18,0,88,44,41937,41816,40727,41479,42535,47173,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,147,149,324,1265,1372,620,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
71,70734,173,3,38,0,88,44,41920,41806,40638,41447,42527,47115,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,164,159,413,1297,1380,678,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
72,71734,0,0,0,1,88,44,41950,41846,40920,42612,43791,47674,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,134,119,131,132,116,119,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
73,72750,173,2,18,0,88,45,41946,41835,40858,41887,43052,47609,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,138,130,193,857,855,184,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
74,73750,0,0,0,1,88,45,41946,41844,40925,42614,43796,47683,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,138,121,126,130,111,110,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
75,74734,0,0,0,2,88,45,41936,41817,40890,42584,43793,47683,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,148,148,161,160,114,110,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
76,75734,0,0,0,3,88,45,41944,41842,40922,42616,43794,47672,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,140,123,129,128,113,121,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
77,76750,173,3,38,0,88,45,41910,41793,40554,41451,42532,47048,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,174,172,497,1293,1375,745,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
78,77734,0,0,0,1,88,45,41941,41840,40924,42615,43797,47673,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,143,125,127,129,110,120,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
79,78734,376,6,3f,0,88,45,41037,40799,40065,41436,42566,46867,42159,42072,41150,42832,44015,47897,41013,40744,39867,41422,42518,46224,1047,1166,986,1308,1341,926,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
80,79750,376,6,3f,0,88,45,40974,40791,40084,41443,42607,47000,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,1110,1174,967,1301,1300,793,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
81,80750,0,0,0,1,88,45,41940,41834,40922,42628,43807,47691,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,144,131,129,116,100,102,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
82,81734,0,0,0,2,88,45,41941,41845,40925,42630,43806,47684,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,143,120,126,114,101,109,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
83,82734,218,4,3c,0,88,45,41878,41737,40071,41447,42634,46423,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,206,228,980,1297,1273,1370,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
84,83750,218,4,3c,0,88,45,41874,41727,40068,41453,42645,46448,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,210,238,983,1291,1262,1345,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
85,84750,0,0,0,1,88,45,41959,41843,40929,42621,43804,47678,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,125,122,122,123,103,115,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
86,85734,173,2,18,0,88,46,41922,41787,40536,41464,42680,47531,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,162,178,515,1280,1227,262,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
87,86750,218,3,1c,0,88,47,41906,41769,40253,41473,42787,47606,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,178,196,798,1271,1120,187,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
88,87750,0,0,0,1,88,47,41932,41808,40851,42490,43746,47355,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,152,157,200,254,161,438,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
89,88734,173,2,18,0,88,48,41927,41818,40772,41522,43238,47591,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,157,147,279,1222,669,202,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
90,89734,218,3,1c,0,88,49,41884,41693,39990,41490,43405,47559,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,200,272,1061,1254,502,234,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
91,90750,0,1,20,0,88,49,41892,41757,40782,42502,43658,47109,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,192,208,269,242,249,684,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
92,91750,173,3,38,0,88,49,41928,41826,40558,41475,42608,46987,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,156,139,493,1269,1299,806,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
93,92734,173,3,38,0,88,49,41907,41766,40773,41736,42868,46981,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,177,199,278,1008,1039,812,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
94,93750,0,1,20,0,88,49,41899,41736,40773,42529,43731,46611,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,185,229,278,215,176,1182,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
95,94750,173,2,18,0,88,50,41929,41813,40779,41480,42887,47410,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,155,152,272,1264,1020,383,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
96,95734,0,1,20,0,88,50,41907,41763,40887,42598,43704,46417,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,177,202,164,146,203,1376,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
97,96734,335,4,1e,0,88,51,41876,41582,39915,41451,43050,47629,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,208,383,1136,1293,857,164,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
98,97750,0,1,20,0,88,51,41899,41817,40923,42600,43614,46328,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,185,148,128,144,293,1465,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
99,98750,0,0,0,1,88,51,41913,41799,40878,42528,43725,47584,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,171,166,173,216,182,209,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
100,99734,0,1,20,0,88,51,41914,41802,40903,42578,43625,46311,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,170,163,148,166,282,1482,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
101,100750,79,2,30,0,88,51,41934,41839,40911,42584,43381,46715,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,150,126,140,160,526,1078,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
102,101750,79,1,10,0,88,52,41905,41787,40873,42486,43340,47616,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,179,178,178,258,567,177,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
103,102750,335,4,1e,0,88,53,41858,41307,39885,41485,43399,47488,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,226,658,1166,1259,508,305,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
104,103734,335,4,2e,0,89,53,41864,41254,39874,41620,43587,46278,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,220,711,1177,1124,320,1515,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
105,104750,0,0,0,1,89,53,41940,41828,40923,42604,43797,47670,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,144,137,128,140,110,123,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
106,105750,0,0,0,2,89,53,41927,41799,40860,42573,43788,47191,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,157,166,191,171,119,602,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
107,106750,0,1,20,0,89,53,41917,41796,40812,42314,43554,47143,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,167,169,239,430,353,650,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
108,107750,173,3,38,0,89,53,41910,41782,40548,41501,43015,46794,42159,42072,41150,42832,44015,47897,40974,40744,39867,41422,42518,46224,174,183,503,1243,892,999,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
