Run Date,5/1/2015 12:30:30
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
11,21109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
12,22109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
13,23125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
14,24109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
15,25125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
16,26109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
17,27125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
18,28109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
19,29125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
20,30109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
21,31125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
22,32109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
23,33109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
24,34109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
25,35109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
26,36109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
27,37109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
28,38109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
29,39109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
30,40125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
31,41109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
32,42125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
33,43109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
34,44125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
35,45109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
36,46125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
37,47109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
38,48125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
39,49109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
40,50125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
41,51109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
42,52125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
43,53109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
44,54125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
45,55109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
46,56125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
47,57125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
48,58109,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
49,59125,0,0,0,301,0,0,41260,41012,40859,42155,45551,48302,41286,41031,40859,42162,45591,48310,41115,40917,40732,42048,45426,48168,26,14,-4,4,40,7,41286,41026,40859,42159,45591,48309,0,0,0,0,0,0,
50,60219,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
51,61125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
52,62109,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
53,63125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
54,64109,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
55,65125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
56,66109,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
57,67125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
58,68109,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
59,69125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
60,70109,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
61,71125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
62,72125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
63,73125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
64,74125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
65,75125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
66,76125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
67,77125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
68,78125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
69,79125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
70,80125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
71,81125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
72,82125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
73,83109,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
74,84125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
75,85109,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
76,86125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
77,87109,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
78,88125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
79,89125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
80,90125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
81,91125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
82,92125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
83,93125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
84,94125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
85,95125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
86,96125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
87,97125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
88,98125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
89,99125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
90,100125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
91,101125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
92,102125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
93,103125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
94,104125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
95,105125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
96,106140,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
97,107125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
98,108140,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
99,109125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
100,110125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
101,111125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
102,112125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
103,113125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
104,114125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
105,115125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
106,116125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
107,117125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
108,118125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
109,119125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
110,120125,0,0,0,301,0,0,41255,41022,40851,42159,45580,48317,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,31,4,8,0,11,-8,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
111,121219,0,0,0,301,0,0,41256,41018,40855,42153,45562,48310,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,30,8,4,6,29,7,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
112,122125,0,0,0,301,0,0,41256,41018,40855,42153,45562,48310,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,30,8,4,6,29,7,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
113,123140,0,0,0,301,0,0,41256,41018,40855,42153,45562,48310,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,30,8,4,6,29,7,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
114,124125,0,0,0,301,0,0,41256,41018,40855,42153,45562,48310,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,30,8,4,6,29,7,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
115,125140,0,0,0,301,0,0,41256,41018,40855,42153,45562,48310,41286,41031,40859,42162,45591,48317,41115,40917,40732,42048,45426,48168,30,8,4,6,29,7,41286,41026,40859,42159,45591,48317,0,0,0,0,0,0,
