Run Date,4/30/2015 12:11:31
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
11,10484,376,6,3f,0,100,54,41097,41002,39865,41435,42566,47080,42159,42072,41150,42832,44015,47897,40974,40744,39842,41422,42508,46183,987,963,1186,1309,1341,713,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
12,11469,376,6,3f,0,100,54,41038,40930,39909,41402,42509,46233,42159,42072,41150,42832,44015,47897,40974,40744,39842,41402,42508,46183,1046,1035,1142,1342,1398,1560,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
13,12484,376,6,3f,0,100,54,41376,41165,40204,41902,42535,46205,42159,42072,41150,42832,44015,47897,40974,40744,39842,41402,42508,46183,708,800,847,842,1372,1588,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
14,13484,376,6,3f,0,100,54,41231,41045,40129,41861,42531,46188,42159,42072,41150,42832,44015,47897,40974,40744,39842,41402,42508,46183,853,920,922,883,1376,1605,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
15,14469,376,6,3f,0,100,54,41039,40767,39839,41405,42505,46883,42159,42072,41150,42832,44015,47897,40974,40744,39839,41402,42505,46183,1045,1198,1212,1339,1402,910,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
16,15469,376,6,3f,0,100,54,41040,40770,39843,41391,42507,46810,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1044,1195,1208,1353,1400,983,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
17,16484,376,6,3f,0,100,54,41035,40770,39847,41392,42514,46969,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1049,1195,1204,1352,1393,824,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
18,17484,376,5,1f,0,100,55,41055,40756,39848,41411,42904,47616,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1029,1209,1203,1333,1003,177,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
19,18469,376,5,1f,0,100,56,41048,40754,39842,41415,42950,47620,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1036,1211,1209,1329,957,173,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
20,19484,376,4,f,0,101,56,41059,40756,39853,41479,43600,47657,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1025,1209,1198,1265,307,136,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
21,20484,376,4,f,0,102,56,41059,40762,39842,41836,43738,47654,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1025,1203,1209,908,169,139,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
22,21484,376,4,f,0,103,56,41058,40760,39850,41823,43745,47663,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1026,1205,1201,921,162,130,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
23,22469,376,3,7,0,104,56,41054,40768,39952,42463,43786,47678,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1030,1197,1099,281,121,115,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
24,23484,376,3,7,0,105,56,41048,40763,40084,42519,43772,47659,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1036,1202,967,225,135,134,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
25,24484,376,2,3,0,106,56,41064,40774,40533,42570,43784,47669,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1020,1191,518,174,123,124,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
26,25469,376,2,3,0,107,56,41050,40783,40625,42576,43785,47672,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1034,1182,426,168,122,121,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
27,26484,376,1,1,0,108,56,41066,41693,40890,42605,43777,47664,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1018,272,161,139,130,129,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
28,27484,376,1,1,0,109,56,41061,41700,40888,42603,43789,47667,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1023,265,163,141,118,126,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
29,28484,0,0,0,1,109,56,41734,41811,40907,42603,43780,47662,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,350,154,144,141,127,131,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
30,29469,0,0,0,2,109,56,41871,41825,40908,42599,43784,47664,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,213,140,143,145,123,129,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
31,30484,0,0,0,3,109,56,41947,41829,40915,42613,43794,47671,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,137,136,136,131,113,122,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
32,31484,0,0,0,4,109,56,41952,41836,40921,42603,43790,47669,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,132,129,130,141,117,124,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
33,32484,0,0,0,5,109,56,41957,41833,40911,42602,43784,47662,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,127,132,140,142,123,131,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
34,33484,376,2,3,0,110,56,41013,41394,40863,42590,43774,47663,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1071,571,188,154,133,130,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
35,34484,376,2,3,0,111,56,41064,40822,40783,42573,43781,47667,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1020,1143,268,171,126,126,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
36,35484,376,3,7,0,112,56,41054,40770,39892,42374,43772,47666,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1030,1195,1159,370,135,127,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
37,36484,376,3,7,0,113,56,41058,40758,39873,42350,43771,47670,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1026,1207,1178,394,136,123,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
38,37484,376,3,7,0,114,56,41050,40765,39870,42332,43778,47683,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1034,1200,1181,412,129,110,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
39,38484,376,3,7,0,115,56,41048,40758,39856,42285,43765,47669,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,1036,1207,1195,459,142,124,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
40,39484,376,6,3f,0,115,56,41545,41292,40397,41700,42515,46184,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,539,673,654,1044,1392,1609,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
41,40484,376,6,3f,0,115,56,41360,40906,39927,41443,42513,46276,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,724,1059,1124,1301,1394,1517,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
42,41484,0,1,20,0,115,56,41909,41825,40905,42594,43667,46409,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,175,140,146,150,240,1384,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
43,42484,0,1,20,0,115,56,41915,41822,40913,42600,43650,46335,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,169,143,138,144,257,1458,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
44,43484,0,1,20,0,115,56,41907,41821,40906,42585,43617,46295,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,177,144,145,159,290,1498,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
45,44484,0,1,20,0,115,56,41908,41815,40913,42596,43596,46275,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,176,150,138,148,311,1518,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
46,45484,173,3,38,0,115,56,41880,41728,40635,41669,42925,46251,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,204,237,416,1075,982,1542,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
47,46484,173,3,38,0,115,56,41885,41727,40625,41643,42905,46260,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,199,238,426,1101,1002,1533,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
48,47500,173,3,38,0,115,56,41889,41724,40643,41677,42895,46250,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,195,241,408,1067,1012,1543,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
49,48484,173,3,38,0,115,56,41879,41724,40579,41633,42869,46259,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,205,241,472,1111,1038,1534,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
50,49484,173,3,38,0,115,56,41881,41727,40606,41620,42873,46251,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,203,238,445,1124,1034,1542,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
51,50484,173,3,38,0,115,56,41880,41720,40598,41622,42863,46247,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,204,245,453,1122,1044,1546,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
52,51484,173,3,38,0,115,56,41876,41719,40625,41642,42853,46246,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,208,246,426,1102,1054,1547,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
53,52484,173,3,38,0,115,56,41886,41727,40641,41655,42859,46251,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,198,238,410,1089,1048,1542,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
54,53484,173,3,38,0,115,56,41890,41722,40630,41633,42843,46245,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,194,243,421,1111,1064,1548,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
55,54484,173,3,38,0,115,56,41881,41719,40622,41633,42844,46245,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,203,246,429,1111,1063,1548,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
56,55484,173,3,38,0,115,56,41887,41722,40625,41636,42866,46255,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,197,243,426,1108,1041,1538,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
57,56484,335,5,3e,0,115,56,41625,40786,39847,41798,42572,46257,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,459,1179,1204,946,1335,1536,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
58,57484,376,6,3f,0,115,56,41406,40773,39857,41789,42624,46298,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,678,1192,1194,955,1283,1495,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
59,58500,376,6,3f,0,115,56,41357,40766,39846,41758,42623,46299,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,727,1199,1205,986,1284,1494,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
60,59484,0,0,0,1,115,56,41930,41816,40912,42599,43789,47664,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,154,149,139,145,118,129,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
61,60484,0,0,0,2,115,56,41942,41830,40915,42603,43785,47659,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,142,135,136,141,122,134,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
62,61484,0,0,0,3,115,56,41948,41824,40912,42611,43798,47666,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,136,141,139,133,109,127,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
63,62484,0,0,0,4,115,56,41947,41827,40915,42608,43791,47671,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,137,138,136,136,116,122,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
64,63484,0,0,0,5,115,56,41947,41837,40923,42605,43798,47674,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,137,128,128,139,109,119,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
65,64484,0,0,0,6,115,56,41951,41831,40917,42615,43801,47670,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,133,134,134,129,106,123,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
66,65500,0,0,0,7,115,56,41944,41825,40924,42615,43805,47673,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,140,140,127,129,102,120,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
67,66484,0,0,0,8,115,56,41944,41824,40916,42615,43796,47671,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,140,141,135,129,111,122,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
68,67484,0,0,0,9,115,56,41946,41820,40916,42607,43795,47681,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,138,145,135,137,112,112,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
69,68484,0,0,0,10,115,56,41940,41831,40927,42608,43796,47671,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,144,134,124,136,111,122,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
70,69500,0,0,0,11,115,56,41942,41827,40917,42608,43802,47675,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,142,138,134,136,105,118,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
71,70484,0,0,0,12,115,56,41941,41826,40929,42607,43798,47667,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,143,139,122,137,109,126,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
72,71484,0,0,0,13,115,56,41946,41832,40915,42605,43804,47676,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,138,133,136,139,103,117,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
73,72500,0,0,0,14,115,56,41952,41832,40921,42609,43809,47672,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,132,133,130,135,98,121,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
74,73484,0,0,0,15,115,56,41954,41836,40917,42616,43797,47676,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,130,129,134,128,110,117,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
75,74484,0,0,0,16,115,56,41946,41831,40912,42606,43803,47685,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,138,134,139,138,104,108,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
76,75484,0,0,0,17,115,56,41945,41831,40908,42604,43795,47674,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,139,134,143,140,112,119,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
77,76500,0,0,0,18,115,56,41945,41838,40924,42613,43804,47681,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,139,127,127,131,103,112,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
78,77484,0,0,0,19,115,56,41937,41844,40920,42602,43787,47670,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,147,121,131,142,120,123,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
79,78484,0,0,0,20,115,56,41945,41827,40916,42609,43797,47673,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,139,138,135,135,110,120,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
80,79500,0,0,0,21,115,56,41951,41829,40917,42608,43792,47660,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,133,136,134,136,115,133,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
81,80500,0,0,0,22,115,56,41949,41832,40927,42619,43795,47667,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,135,133,124,125,112,126,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
82,81484,0,0,0,23,115,56,41944,41826,40923,42620,43804,47688,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,140,139,128,124,103,105,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
83,82484,0,0,0,24,115,56,41954,41833,40923,42610,43790,47659,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,130,132,128,134,117,134,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
84,83500,0,0,0,25,115,56,41949,41820,40911,42608,43795,47667,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,135,145,140,136,112,126,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
85,84484,0,0,0,26,115,56,41952,41833,40916,42605,43792,47676,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,132,132,135,139,115,117,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
86,85484,0,0,0,27,115,56,41946,41833,40930,42621,43810,47687,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,138,132,121,123,97,106,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
87,86500,0,0,0,28,115,56,41952,41837,40916,42618,43804,47679,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,132,128,135,126,103,114,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
88,87500,0,0,0,29,115,56,41958,41830,40916,42615,43793,47656,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,126,135,135,129,114,137,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
89,88484,0,0,0,30,115,56,41959,41829,40909,42609,43797,47665,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,125,136,142,135,110,128,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
90,89484,0,0,0,31,115,56,41961,41834,40912,42614,43802,47673,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,123,131,139,130,105,120,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
91,90500,0,0,0,32,115,56,41959,41826,40917,42611,43798,47676,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,125,139,134,133,109,117,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
92,91500,0,0,0,33,115,56,41959,41833,40922,42617,43800,47678,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,125,132,129,127,107,115,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
93,92484,0,0,0,34,115,56,41956,41828,40917,42614,43803,47692,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,128,137,134,130,104,101,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
94,93500,0,0,0,35,115,56,41907,41837,40929,42614,43794,47668,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,177,128,122,130,113,125,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
95,94500,0,0,0,36,115,56,41954,41838,40925,42620,43816,47676,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,130,127,126,124,91,117,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
96,95484,0,0,0,37,115,56,41956,41838,40920,42613,43791,47662,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,128,127,131,131,116,131,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
97,96484,0,0,0,38,115,56,41954,41833,40924,42619,43802,47672,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,130,132,127,125,105,121,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
98,97500,0,0,0,39,115,56,41952,41833,40927,42623,43794,47677,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,132,132,124,121,113,116,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
99,98500,0,0,0,40,115,56,41950,41836,40928,42620,43806,47674,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,134,129,123,124,101,119,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
100,99484,0,0,0,41,115,56,41951,41831,40918,42622,43799,47672,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,133,134,133,122,108,121,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
101,100500,0,0,0,42,115,56,41953,41837,40924,42630,43798,47677,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,131,128,127,114,109,116,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
102,101500,0,0,0,43,115,56,41951,41835,40915,42622,43794,47666,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,133,130,136,122,113,127,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
103,102500,0,0,0,44,115,56,41956,41840,40926,42628,43809,47682,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,128,125,125,116,98,111,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
104,103484,0,0,0,45,115,56,41954,41836,40913,42618,43803,47669,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,130,129,138,126,104,124,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
105,104500,0,0,0,46,115,56,41958,41839,40921,42615,43792,47679,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,126,126,130,129,115,114,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
106,105500,0,0,0,47,115,56,41956,41841,40921,42614,43798,47681,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,128,124,130,130,109,112,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
107,106484,0,0,0,48,115,56,41963,41842,40921,42612,43790,47676,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,121,123,130,132,117,117,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
108,107484,0,0,0,49,115,56,41955,41835,40916,42602,43785,47667,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,129,130,135,142,122,126,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
109,108484,0,0,0,50,115,56,41954,41844,40929,42618,43792,47671,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42505,46183,130,121,122,126,115,122,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
