Run Date,5/1/2015 08:30:58
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
10,17703,0,0,0,106,0,0,42159,42056,41129,42801,43976,47861,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,17,20,26,36,31,32,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
11,18703,0,0,0,107,0,0,42157,42055,41121,42806,43977,47862,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,19,21,34,31,30,31,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
12,19703,0,0,0,108,0,0,42154,42051,41126,42811,43983,47866,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,22,25,29,26,24,27,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
13,20703,0,0,0,109,0,0,42158,42052,41127,42803,43975,47856,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,18,24,28,34,32,37,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
14,21703,0,0,0,110,0,0,42162,42055,41125,42803,43977,47868,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,14,21,30,34,30,25,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
15,22703,0,0,0,111,0,0,42156,42056,41135,42819,43985,47870,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,20,20,20,18,22,23,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
16,23703,0,0,0,112,0,0,42157,42059,41131,42805,43989,47867,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,19,17,24,32,18,26,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
17,24703,0,0,0,113,0,0,42160,42060,41137,42808,43978,47865,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,16,16,18,29,29,28,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
18,25703,0,0,0,114,0,0,42154,42053,41129,42813,43982,47873,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,22,23,26,24,25,20,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
19,26719,0,0,0,115,0,0,42158,42058,41132,42809,43983,47884,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,18,18,23,28,24,9,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
20,27703,0,0,0,116,0,0,42111,42061,41121,42805,43972,47855,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,65,15,34,32,35,38,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
21,28703,0,0,0,117,0,0,42161,42063,41134,42811,43985,47863,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,15,13,21,26,22,30,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
22,29719,0,0,0,118,0,0,42158,42054,41126,42805,43981,47868,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,18,22,29,32,26,25,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
23,30703,0,0,0,119,0,0,42157,42051,41116,42802,43968,47863,42176,42076,41155,42837,44007,47893,42064,41941,41051,42704,43882,47762,19,25,39,35,39,30,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
