Run Date,4/30/2015 12:17:45
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
11,10578,173,3,38,0,124,63,41817,41618,40664,42077,42797,46342,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,267,347,387,667,1110,1451,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
12,11594,173,3,38,0,124,63,41791,41585,40622,42045,42789,46358,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,293,380,429,699,1118,1435,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
13,12578,0,0,0,1,124,63,41956,41848,40952,42640,43820,47701,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,128,117,99,104,87,92,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
14,13578,0,0,0,2,124,63,41966,41853,40950,42648,43816,47709,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,118,112,101,96,91,84,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
15,14594,376,2,3,0,125,63,41503,41400,40774,42615,43803,47697,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,581,565,277,129,104,96,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
16,15578,0,0,0,1,125,63,41634,41738,40904,42630,43808,47691,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,450,227,147,114,99,102,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
17,16578,376,5,1f,0,125,64,41092,40810,39867,41454,42575,47443,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,992,1155,1184,1290,1332,350,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
18,17578,376,6,3f,0,125,64,41342,41172,40213,41490,42560,46256,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,742,793,838,1254,1347,1537,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
19,18594,376,6,3f,0,125,64,41129,40816,39918,41562,42531,46215,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,955,1149,1133,1182,1376,1578,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
20,19578,376,6,3f,0,125,64,41118,40850,39949,41582,42545,46205,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,966,1115,1102,1162,1362,1588,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
21,20578,376,6,3f,0,125,64,41164,40846,39935,41575,42535,46213,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,920,1119,1116,1169,1372,1580,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
22,21594,376,6,3f,0,125,64,41162,40838,39937,41576,42532,46210,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,922,1127,1114,1168,1375,1583,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
23,22594,376,6,3f,0,125,64,41150,40836,39934,41572,42544,46213,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,934,1129,1117,1172,1363,1580,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
24,23578,376,6,3f,0,125,64,41150,40832,39934,41560,42526,46204,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,934,1133,1117,1184,1381,1589,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
25,24578,376,6,3f,0,125,64,41150,40826,39935,41557,42539,46216,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,934,1139,1116,1187,1368,1577,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
26,25594,0,0,0,1,125,64,41966,41850,40951,42638,43823,47686,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,118,115,100,106,84,107,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
27,26578,0,0,0,2,125,64,41982,41853,40944,42637,43812,47682,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,102,112,107,107,95,111,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
28,27578,0,0,0,3,125,64,41983,41864,40952,42646,43822,47692,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,101,101,99,98,85,101,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
29,28578,0,0,0,4,125,64,41985,41863,40942,42642,43813,47691,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,99,102,109,102,94,102,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
30,29594,0,0,0,5,125,64,41980,41866,40955,42650,43827,47695,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,104,99,96,94,80,98,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
31,30578,0,0,0,6,125,64,41986,41859,40947,42645,43822,47692,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,98,106,104,99,85,101,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
32,31578,0,0,0,7,125,64,41977,41845,40939,42645,43817,47703,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,107,120,112,99,90,90,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
33,32594,0,0,0,8,125,64,41983,41849,40947,42650,43818,47706,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,101,116,104,94,89,87,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
34,33594,0,0,0,9,125,64,41975,41855,40936,42634,43815,47697,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,109,110,115,110,92,96,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
35,34578,0,0,0,10,125,64,41983,41860,40939,42641,43819,47699,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,101,105,112,103,88,94,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
36,35578,0,0,0,11,125,64,41979,41859,40943,42641,43812,47690,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,105,106,108,103,95,103,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
37,36594,0,0,0,12,125,64,41983,41868,40951,42643,43830,47707,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,101,97,100,101,77,86,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
38,37578,0,0,0,13,125,64,41981,41858,40949,42630,43809,47688,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,103,107,102,114,98,105,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
39,38578,0,0,0,14,125,64,41980,41851,40948,42646,43812,47692,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,104,114,103,98,95,101,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
40,39594,0,0,0,15,125,64,41978,41856,40944,42637,43816,47696,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,106,109,107,107,91,97,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
41,40594,0,0,0,16,125,64,41979,41849,40946,42634,43805,47690,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,105,116,105,110,102,103,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
42,41578,0,0,0,17,125,64,41982,41855,40948,42641,43825,47690,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,102,110,103,103,82,103,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
43,42578,0,0,0,18,125,64,41983,41849,40949,42648,43826,47706,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,101,116,102,96,81,87,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
44,43594,0,0,0,19,125,64,41983,41860,40950,42647,43830,47712,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,101,105,101,97,77,81,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
45,44594,0,0,0,20,125,64,41979,41857,40955,42647,43821,47694,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,105,108,96,97,86,99,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
46,45578,0,0,0,21,125,64,41978,41860,40943,42647,43827,47691,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,106,105,108,97,80,102,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
47,46594,0,0,0,22,125,64,41981,41857,40949,42638,43820,47688,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,103,108,102,106,87,105,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
48,47594,0,0,0,23,125,64,41986,41859,40949,42647,43827,47696,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,98,106,102,97,80,97,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
49,48578,0,0,0,24,125,64,41982,41862,40960,42649,43835,47702,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,102,103,91,95,72,91,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
50,49578,0,0,0,25,125,64,41978,41865,40945,42644,43824,47692,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,106,100,106,100,83,101,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
51,50594,0,0,0,26,125,64,41987,41854,40950,42663,43841,47703,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,97,111,101,81,66,90,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
52,51594,0,0,0,27,125,64,41986,41853,40949,42651,43835,47699,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,98,112,102,93,72,94,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
53,52578,0,0,0,28,125,64,41984,41859,40948,42660,43840,47693,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,100,106,103,84,67,100,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
54,53594,0,0,0,29,125,64,41986,41849,40951,42652,43830,47692,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,98,116,100,92,77,101,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
55,54594,0,0,0,30,125,64,41955,41851,40948,42649,43827,47702,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,129,114,103,95,80,91,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
56,55594,376,6,3f,0,125,64,41561,41214,39940,41513,42541,46211,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,523,751,1111,1231,1366,1582,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
57,56578,376,6,3f,0,125,64,41572,41257,39948,41513,42553,46214,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,512,708,1103,1231,1354,1579,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
58,57594,0,0,0,1,125,64,41965,41847,40960,42658,43837,47702,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,119,118,91,86,70,91,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
59,58594,0,0,0,2,125,64,41979,41848,40948,42642,43831,47694,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,105,117,103,102,76,99,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
60,59594,0,0,0,3,125,64,41981,41861,40962,42637,43835,47691,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,103,104,89,107,72,102,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
61,60594,0,0,0,4,125,64,41981,41860,40954,42641,43834,47693,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,103,105,97,103,73,100,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
62,61594,0,0,0,5,125,64,41978,41863,40949,42639,43834,47688,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,106,102,102,105,73,105,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
63,62594,0,0,0,6,125,64,41983,41857,40948,42646,43818,47684,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,101,108,103,98,89,109,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
64,63578,0,0,0,7,125,64,41978,41856,40948,42641,43824,47681,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,106,109,103,103,83,112,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
65,64594,0,0,0,8,125,64,41980,41860,40949,42637,43823,47689,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,104,105,102,107,84,104,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
66,65594,0,0,0,9,125,64,41978,41865,40967,42654,43835,47701,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,106,100,84,90,72,92,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
67,66594,0,0,0,10,125,64,41980,41863,40957,42657,43842,47699,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,104,102,94,87,65,94,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
68,67594,0,0,0,11,125,64,41984,41860,40947,42641,43816,47683,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,100,105,104,103,91,110,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
69,68594,0,0,0,12,125,64,41981,41866,40950,42642,43821,47694,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,103,99,101,102,86,99,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
70,69594,0,0,0,13,125,64,41984,41863,40947,42638,43823,47692,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,100,102,104,106,84,101,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
71,70578,0,0,0,14,125,64,41981,41862,40950,42651,43826,47695,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,103,103,101,93,81,98,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
72,71594,0,0,0,15,125,64,41981,41864,40942,42636,43811,47679,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,103,101,109,108,96,114,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
73,72594,0,0,0,16,125,64,41981,41863,40949,42642,43815,47701,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,103,102,102,102,92,92,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
74,73594,0,0,0,17,125,64,41983,41859,40945,42646,43817,47698,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,101,106,106,98,90,95,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
75,74594,0,0,0,18,125,64,41982,41863,40948,42643,43821,47705,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,102,102,103,101,86,88,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
76,75594,0,0,0,19,125,64,41990,41864,40957,42641,43829,47709,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,94,101,94,103,78,84,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
77,76594,0,0,0,20,125,64,41985,41867,40957,42654,43826,47697,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,99,98,94,90,81,96,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
78,77594,0,0,0,21,125,64,41987,41861,40945,42639,43813,47696,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,97,104,106,105,94,97,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
79,78594,0,0,0,22,125,64,41984,41861,40951,42640,43821,47706,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,100,104,100,104,86,87,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
80,79594,0,0,0,23,125,64,41938,41870,40964,42643,43829,47705,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,146,95,87,101,78,88,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
81,80594,0,0,0,24,125,64,41989,41866,40952,42640,43819,47709,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,95,99,99,104,88,84,42084,41965,41051,42744,43907,47793,42012,41895,40990,42670,43855,47729,
82,81594,0,0,0,25,125,64,41932,41857,40954,42649,43819,47698,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,80,38,36,21,36,31,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
83,82594,0,0,0,26,125,64,41980,41868,40972,42650,43824,47713,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,32,27,18,20,31,16,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
84,83594,0,0,0,27,125,64,41980,41858,40964,42651,43824,47714,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,32,37,26,19,31,15,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
85,84594,0,0,0,28,125,64,41980,41866,40965,42647,43820,47695,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,32,29,25,23,35,34,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
86,85594,0,0,0,29,125,64,41987,41864,40964,42647,43824,47706,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,25,31,26,23,31,23,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
87,86594,0,0,0,30,125,64,41981,41857,40957,42645,43818,47709,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,31,38,33,25,37,20,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
88,87609,0,0,0,31,125,64,41983,41866,40957,42640,43807,47695,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,29,29,33,30,48,34,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
89,88594,0,0,0,32,125,64,41982,41873,40961,42647,43822,47702,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,30,22,29,23,33,27,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
90,89594,0,0,0,33,125,64,41989,41861,40955,42642,43817,47695,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,23,34,35,28,38,34,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
91,90594,0,0,0,34,125,64,41982,41865,40962,42643,43823,47700,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,30,30,28,27,32,29,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
92,91594,0,0,0,35,125,64,41983,41863,40953,42653,43828,47709,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,29,32,37,17,27,20,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
93,92594,0,0,0,36,125,64,41989,41864,40967,42652,43823,47699,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,23,31,23,18,32,30,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
94,93594,0,0,0,37,125,64,41989,41862,40951,42636,43817,47696,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,23,33,39,34,38,33,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
95,94609,0,0,0,38,125,64,41986,41857,40957,42646,43822,47699,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,26,38,33,24,33,30,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
96,95594,0,0,0,39,125,64,41989,41852,40957,42648,43833,47708,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,23,43,33,22,22,21,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
97,96594,0,0,0,40,125,64,41993,41866,40960,42658,43835,47707,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,19,29,30,12,20,22,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
98,97594,0,0,0,41,125,64,41997,41869,40957,42644,43824,47695,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,15,26,33,26,31,34,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
99,98594,0,0,0,42,125,64,41989,41870,40956,42656,43832,47704,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,23,25,34,14,23,25,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
100,99594,0,0,0,43,125,64,42000,41874,40968,42656,43830,47704,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,12,21,22,14,25,25,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
101,100594,0,0,0,44,125,64,41991,41872,40961,42651,43818,47706,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,21,23,29,19,37,23,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
102,101609,0,0,0,45,125,64,41986,41875,40962,42650,43833,47715,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,26,20,28,20,22,14,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
103,102594,0,0,0,46,125,64,41990,41877,40958,42649,43831,47707,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,22,18,32,21,24,22,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
104,103594,0,0,0,47,125,64,41996,41871,40973,42653,43833,47709,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,16,24,17,17,22,20,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
105,104609,0,0,0,48,125,64,41993,41870,40962,42641,43824,47692,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,19,25,28,29,31,37,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
106,105594,0,0,0,49,125,64,41995,41870,40963,42655,43831,47701,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,17,25,27,15,24,28,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
107,106594,0,0,0,50,125,64,41987,41867,40957,42653,43827,47691,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,25,28,33,17,28,38,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
108,107594,0,0,0,51,125,64,41997,41860,40954,42654,43826,47701,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,15,35,36,16,29,28,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
109,108609,0,0,0,52,125,64,41993,41865,40965,42651,43827,47700,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,19,30,25,19,28,29,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
110,109594,0,0,0,53,125,64,41992,41864,40959,42645,43825,47698,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,20,31,31,25,30,31,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
111,110594,0,0,0,54,125,64,41988,41868,40972,42657,43831,47707,42159,42072,41150,42832,44015,47897,40974,40744,39839,41391,42498,46183,24,27,18,13,24,22,0,0,0,0,0,0,42012,41895,40990,42670,43855,47729,
