Run Date,5/1/2015 12:36:05
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
15,33235,0,0,0,15,0,14,41298,41030,40888,42183,44728,46923,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,11,28,21,25,129,29,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
16,34219,0,0,0,16,0,14,41292,41034,40887,42182,44741,46916,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,17,24,22,26,116,36,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
17,35235,0,0,0,17,0,14,41295,41032,40892,42194,44760,46934,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,14,26,17,14,97,18,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
18,36219,0,0,0,18,0,14,41292,41026,40887,42181,44754,46922,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,17,32,22,27,103,30,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
19,37235,0,0,0,19,0,14,41289,41037,40891,42182,44775,46927,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,20,21,18,26,82,25,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
20,38235,0,0,0,20,0,14,41291,41026,40885,42181,44769,46912,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,18,32,24,27,88,40,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
21,39235,0,0,0,21,0,14,41288,41037,40884,42178,44762,46915,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,21,21,25,30,95,37,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
22,40235,0,0,0,22,0,14,41289,41030,40899,42192,44787,46918,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,20,28,10,16,70,34,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
23,41235,0,0,0,23,0,14,41305,41044,40892,42199,44799,46942,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,4,14,17,9,58,10,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
24,42235,0,0,0,24,0,14,41273,41016,40884,42190,44800,46906,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,36,42,25,18,57,46,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
25,43219,0,0,0,25,0,14,41280,41011,40873,42173,44815,46905,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,29,47,36,35,42,47,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
26,44235,0,0,0,26,0,14,41289,41024,40885,42181,44790,46900,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,20,34,24,27,67,52,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
27,45219,0,0,0,27,0,14,41287,41020,40882,42179,44799,46909,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,22,38,27,29,58,43,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
28,46235,0,0,0,28,0,14,41303,41035,40896,42188,44806,46912,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,6,23,13,20,51,40,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
29,47219,0,0,0,29,0,14,41261,41032,40886,42193,44802,46915,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,48,26,23,15,55,37,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
30,48235,0,0,0,30,0,14,41297,41034,40885,42193,44817,46930,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,12,24,24,15,40,22,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
31,49219,0,0,0,31,0,14,41300,41037,40889,42188,44806,46911,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,9,21,20,20,51,41,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
32,50235,0,0,0,32,0,14,41297,41028,40890,42195,44821,46932,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,12,30,19,13,36,20,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
33,51219,0,0,0,33,0,14,41301,41038,40895,42201,44831,46930,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,8,20,14,7,26,22,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
34,52235,0,0,0,34,0,14,41299,41036,40893,42179,44814,46925,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,10,22,16,29,43,27,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
35,53235,0,0,0,35,0,14,41303,41032,40888,42188,44822,46920,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,6,26,21,20,35,32,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
36,54235,0,0,0,36,0,14,41300,41030,40887,42180,44813,46912,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,9,28,22,28,44,40,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
37,55235,0,0,0,37,0,14,41299,41039,40884,42180,44822,46914,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,10,19,25,28,35,38,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
38,56235,0,0,0,38,0,14,41301,41033,40884,42178,44818,46901,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,8,25,25,30,39,51,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
39,57235,0,0,0,39,0,14,41296,41039,40899,42193,44825,46911,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,13,19,10,15,32,41,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
40,58235,0,0,0,40,0,14,41296,41030,40887,42194,44827,46914,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,13,28,22,14,30,38,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
41,59235,0,0,0,41,0,14,41296,41031,40892,42186,44833,46919,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,13,27,17,22,24,33,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
42,60235,0,0,0,42,0,14,41302,41035,40889,42187,44834,46919,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,7,23,20,21,23,33,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
43,61235,0,0,0,43,0,14,41298,41039,40900,42198,44842,46943,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,11,19,9,10,15,9,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
44,62235,0,0,0,44,0,14,41263,41010,40885,42181,44828,46921,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,46,48,24,27,29,31,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
45,63235,0,0,0,45,0,14,41269,41020,40881,42183,44834,46922,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,40,38,28,25,23,30,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
46,64235,0,0,0,46,0,14,41299,41030,40889,42193,44850,46921,41309,41058,40909,42208,44857,46952,40331,39975,39794,40982,44210,46815,10,28,20,15,7,31,41309,41058,40909,42208,44857,46952,0,0,0,0,0,0,
47,65235,0,0,0,47,0,14,41306,41046,40897,42199,44858,46920,41309,41058,40909,42208,44858,46952,40331,39975,39794,40982,44210,46815,3,12,12,9,-1,32,41309,41058,40909,42208,44858,46952,0,0,0,0,0,0,
48,66235,0,0,0,48,0,14,41319,41051,40891,42200,44844,46921,41319,41058,40909,42208,44858,46952,40331,39975,39794,40982,44210,46815,-10,7,18,8,14,31,41319,41058,40909,42208,44858,46952,0,0,0,0,0,0,
49,67235,0,0,0,49,0,14,41307,41036,40891,42195,44843,46918,41319,41058,40909,42208,44858,46952,40331,39975,39794,40982,44210,46815,12,22,18,13,15,34,41319,41058,40909,42208,44858,46952,0,0,0,0,0,0,
50,68219,0,0,0,50,0,14,41313,41045,40894,42207,44847,46932,41319,41058,40909,42208,44858,46952,40331,39975,39794,40982,44210,46815,6,13,15,1,11,20,41319,41058,40909,42208,44858,46952,0,0,0,0,0,0,
51,69235,0,0,0,51,0,14,41307,41040,40896,42210,44861,46946,41319,41058,40909,42210,44861,46952,40331,39975,39794,40982,44210,46815,12,18,13,-2,-3,6,41319,41058,40909,42210,44861,46952,0,0,0,0,0,0,
52,70235,0,0,0,52,0,14,41305,41040,40905,42215,44852,46947,41319,41058,40909,42215,44861,46952,40331,39975,39794,40982,44210,46815,14,18,4,-5,9,5,41319,41058,40909,42215,44861,46952,0,0,0,0,0,0,
53,71235,0,0,0,53,0,14,41317,41046,40895,42206,44848,46934,41319,41058,40909,42215,44861,46952,40331,39975,39794,40982,44210,46815,2,12,14,9,13,18,41319,41058,40909,42215,44861,46952,0,0,0,0,0,0,
54,72235,0,0,0,54,0,14,41316,41063,40900,42201,44870,46919,41319,41063,40909,42215,44870,46952,40331,39975,39794,40982,44210,46815,3,-5,9,14,-9,33,41319,41063,40909,42215,44870,46952,0,0,0,0,0,0,
55,73235,0,0,0,55,0,14,41301,41052,40910,42206,44847,46929,41319,41063,40910,42215,44870,46952,40331,39975,39794,40982,44210,46815,18,11,-1,9,23,23,41319,41063,40910,42215,44870,46952,0,0,0,0,0,0,
56,74235,0,0,0,56,0,14,41307,41038,40892,42196,44865,46922,41319,41063,40910,42215,44870,46952,40331,39975,39794,40982,44210,46815,12,25,18,19,5,30,41319,41063,40910,42215,44870,46952,0,0,0,0,0,0,
57,75235,0,0,0,57,0,14,41297,41036,40892,42198,44859,46931,41319,41063,40910,42215,44870,46952,40331,39975,39794,40982,44210,46815,22,27,18,17,11,21,41319,41063,40910,42215,44870,46952,0,0,0,0,0,0,
58,76235,0,0,0,58,0,14,41304,41038,40896,42192,44846,46910,41319,41063,40910,42215,44870,46952,40331,39975,39794,40982,44210,46815,15,25,14,23,24,42,41319,41063,40910,42215,44870,46952,0,0,0,0,0,0,
59,77235,0,0,0,59,0,14,41302,41031,40892,42204,44869,46939,41319,41063,40910,42215,44870,46952,40331,39975,39794,40982,44210,46815,17,32,18,11,1,13,41319,41063,40910,42215,44870,46952,0,0,0,0,0,0,
60,78235,0,0,0,60,0,14,41306,41039,40890,42201,44864,46925,41319,41063,40910,42215,44870,46952,40331,39975,39794,40982,44210,46815,13,24,20,14,6,27,41319,41063,40910,42215,44870,46952,0,0,0,0,0,0,
61,107235,0,0,0,89,0,14,41229,41012,40859,42151,44848,46877,41319,41063,40910,42215,44873,46952,40331,39975,39794,40982,44210,46815,90,51,51,64,25,75,41319,41063,40910,42215,44873,46952,0,0,0,0,0,0,
62,108250,0,0,0,90,0,14,41280,41023,40878,42185,44887,46922,41319,41063,40910,42215,44887,46952,40331,39975,39794,40982,44210,46815,39,40,32,30,-14,30,41319,41063,40910,42215,44887,46952,0,0,0,0,0,0,
63,109235,0,0,0,91,0,14,41279,41031,40880,42178,44888,46907,41319,41063,40910,42215,44888,46952,40331,39975,39794,40982,44210,46815,40,32,30,37,-1,45,41319,41063,40910,42215,44888,46952,0,0,0,0,0,0,
64,110250,0,0,0,92,0,14,41285,41038,40875,42173,44895,46897,41319,41063,40910,42215,44895,46952,40331,39975,39794,40982,44210,46815,34,25,35,42,-7,55,41319,41063,40910,42215,44895,46952,0,0,0,0,0,0,
65,111235,0,0,0,93,0,14,41290,41029,40879,42179,44882,46902,41319,41063,40910,42215,44895,46952,40331,39975,39794,40982,44210,46815,29,34,31,36,13,50,41319,41063,40910,42215,44895,46952,0,0,0,0,0,0,
66,112250,0,0,0,94,0,14,41282,41023,40878,42185,44884,46905,41319,41063,40910,42215,44895,46952,40331,39975,39794,40982,44210,46815,37,40,32,30,11,47,41319,41063,40910,42215,44895,46952,0,0,0,0,0,0,
67,113235,0,0,0,95,0,14,41285,41023,40877,42183,44908,46927,41319,41063,40910,42215,44908,46952,40331,39975,39794,40982,44210,46815,34,40,33,32,-13,25,41319,41063,40910,42215,44908,46952,0,0,0,0,0,0,
68,114250,0,0,0,96,0,14,41287,41030,40886,42180,44888,46922,41319,41063,40910,42215,44908,46952,40331,39975,39794,40982,44210,46815,32,33,24,35,20,30,41319,41063,40910,42215,44908,46952,0,0,0,0,0,0,
69,115235,0,0,0,97,0,14,41284,41031,40890,42188,44900,46924,41319,41063,40910,42215,44908,46952,40331,39975,39794,40982,44210,46815,35,32,20,27,8,28,41319,41063,40910,42215,44908,46952,0,0,0,0,0,0,
70,116250,0,0,0,98,0,14,41291,41033,40878,42175,44881,46904,41319,41063,40910,42215,44908,46952,40331,39975,39794,40982,44210,46815,28,30,32,40,27,48,41319,41063,40910,42215,44908,46952,0,0,0,0,0,0,
71,117235,0,0,0,99,0,14,41289,41030,40874,42173,44881,46910,41319,41063,40910,42215,44908,46952,40331,39975,39794,40982,44210,46815,30,33,36,42,27,42,41319,41063,40910,42215,44908,46952,0,0,0,0,0,0,
72,118250,0,0,0,100,0,14,41286,41026,40880,42181,44889,46914,41319,41063,40910,42215,44908,46952,40331,39975,39794,40982,44210,46815,33,37,30,34,19,38,41319,41063,40910,42215,44908,46952,0,0,0,0,0,0,
73,119250,0,0,0,101,0,14,41285,41027,40886,42189,44895,46926,41319,41063,40910,42215,44908,46952,40331,39975,39794,40982,44210,46815,34,36,24,26,13,26,41319,41063,40910,42215,44908,46952,0,0,0,0,0,0,
74,120235,0,0,0,102,0,14,41288,41032,40882,42172,44881,46913,41319,41063,40910,42215,44908,46952,40331,39975,39794,40982,44210,46815,31,31,28,43,27,39,41319,41063,40910,42215,44908,46952,0,0,0,0,0,0,
75,121250,0,0,0,103,0,14,41294,41030,40883,42176,44882,46915,41319,41063,40910,42215,44908,46952,40331,39975,39794,40982,44210,46815,25,33,27,39,26,37,41319,41063,40910,42215,44908,46952,0,0,0,0,0,0,
76,122235,0,0,0,104,0,14,41292,41032,40880,42183,44910,46928,41319,41063,40910,42215,44910,46952,40331,39975,39794,40982,44210,46815,27,31,30,32,-2,24,41319,41063,40910,42215,44910,46952,0,0,0,0,0,0,
77,123250,0,0,0,105,0,14,41291,41031,40878,42173,44911,46915,41319,41063,40910,42215,44911,46952,40331,39975,39794,40982,44210,46815,28,32,32,42,-1,37,41319,41063,40910,42215,44911,46952,0,0,0,0,0,0,
78,124235,0,0,0,106,0,14,41279,41026,40887,42184,44911,46925,41319,41063,40910,42215,44911,46952,40331,39975,39794,40982,44210,46815,40,37,23,31,0,27,41319,41063,40910,42215,44911,46952,0,0,0,0,0,0,
79,125250,0,0,0,107,0,14,41280,41031,40880,42177,44902,46902,41319,41063,40910,42215,44911,46952,40331,39975,39794,40982,44210,46815,39,32,30,38,9,50,41319,41063,40910,42215,44911,46952,0,0,0,0,0,0,
80,126235,0,0,0,108,0,14,41291,41024,40872,42171,44879,46905,41319,41063,40910,42215,44911,46952,40331,39975,39794,40982,44210,46815,28,39,38,44,32,47,41319,41063,40910,42215,44911,46952,0,0,0,0,0,0,
81,127250,0,0,0,109,0,14,41289,41034,40887,42182,44900,46917,41319,41063,40910,42215,44911,46952,40331,39975,39794,40982,44210,46815,30,29,23,33,11,35,41319,41063,40910,42215,44911,46952,0,0,0,0,0,0,
82,128235,0,0,0,110,0,14,41288,41031,40890,42185,44914,46931,41319,41063,40910,42215,44914,46952,40331,39975,39794,40982,44210,46815,31,32,20,30,-3,21,41319,41063,40910,42215,44914,46952,0,0,0,0,0,0,
83,129250,0,0,0,111,0,14,41290,41034,40876,42172,44883,46905,41319,41063,40910,42215,44914,46952,40331,39975,39794,40982,44210,46815,29,29,34,43,31,47,41319,41063,40910,42215,44914,46952,0,0,0,0,0,0,
84,130235,0,0,0,112,0,14,41288,41030,40890,42188,44911,46926,41319,41063,40910,42215,44914,46952,40331,39975,39794,40982,44210,46815,31,33,20,27,3,26,41319,41063,40910,42215,44914,46952,0,0,0,0,0,0,
85,131250,0,0,0,113,0,14,41289,41030,40878,42183,44909,46908,41319,41063,40910,42215,44914,46952,40331,39975,39794,40982,44210,46815,30,33,32,32,5,44,41319,41063,40910,42215,44914,46952,0,0,0,0,0,0,
86,132235,0,0,0,114,0,14,41287,41035,40871,42179,44897,46918,41319,41063,40910,42215,44914,46952,40331,39975,39794,40982,44210,46815,32,28,39,36,17,34,41319,41063,40910,42215,44914,46952,0,0,0,0,0,0,
87,133250,0,0,0,115,0,14,41287,41032,40875,42182,44914,46907,41319,41063,40910,42215,44914,46952,40331,39975,39794,40982,44210,46815,32,31,35,33,0,45,41319,41063,40910,42215,44914,46952,0,0,0,0,0,0,
88,134235,0,0,0,116,0,14,41287,41040,40886,42182,44913,46905,41319,41063,40910,42215,44914,46952,40331,39975,39794,40982,44210,46815,32,23,24,33,1,47,41319,41063,40910,42215,44914,46952,0,0,0,0,0,0,
89,135250,0,0,0,117,0,14,41286,41034,40888,42180,44914,46914,41319,41063,40910,42215,44914,46952,40331,39975,39794,40982,44210,46815,33,29,22,35,0,38,41319,41063,40910,42215,44914,46952,0,0,0,0,0,0,
90,136250,0,0,0,118,0,14,41280,41027,40885,42173,44914,46910,41319,41063,40910,42215,44914,46952,40331,39975,39794,40982,44210,46815,39,36,25,42,0,42,41319,41063,40910,42215,44914,46952,0,0,0,0,0,0,
91,137250,0,0,0,119,0,14,41281,41037,40881,42171,44919,46922,41319,41063,40910,42215,44919,46952,40331,39975,39794,40982,44210,46815,38,26,29,44,-5,30,41319,41063,40910,42215,44919,46952,0,0,0,0,0,0,
92,138250,0,0,0,120,0,14,41285,41042,40883,42182,44925,46913,41319,41063,40910,42215,44925,46952,40331,39975,39794,40982,44210,46815,34,21,27,33,-6,39,41319,41063,40910,42215,44925,46952,0,0,0,0,0,0,
93,139250,0,0,0,121,0,14,41281,41033,40882,42174,44914,46911,41319,41063,40910,42215,44925,46952,40331,39975,39794,40982,44210,46815,38,30,28,41,11,41,41319,41063,40910,42215,44925,46952,0,0,0,0,0,0,
94,140250,0,0,0,122,0,14,41288,41029,40895,42180,44928,46930,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,31,34,15,35,-3,22,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
95,141250,0,0,0,123,0,14,41273,41005,40868,42162,44910,46910,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,46,58,42,53,18,42,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
96,142250,0,0,0,124,0,14,41310,41054,40886,42179,44914,46917,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,9,9,24,36,14,35,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
97,143250,0,0,0,125,0,14,41288,41029,40887,42185,44912,46907,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,31,34,23,30,16,45,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
98,144250,0,0,0,126,0,14,41266,41022,40878,42174,44908,46902,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,53,41,32,41,20,50,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
99,145250,0,0,0,127,0,14,41298,41033,40888,42182,44921,46910,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,21,30,22,33,7,42,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
100,146250,0,0,0,128,0,14,41296,41034,40887,42180,44918,46915,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,23,29,23,35,10,37,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
101,147235,0,0,0,129,0,14,41290,41031,40885,42176,44921,46899,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,29,32,25,39,7,53,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
102,148250,0,0,0,130,0,14,41293,41025,40879,42172,44917,46911,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,26,38,31,43,11,41,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
103,149235,0,0,0,131,0,14,41289,41026,40878,42176,44907,46910,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,30,37,32,39,21,42,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
104,150250,0,0,0,132,0,14,41291,41029,40889,42187,44909,46908,41319,41063,40910,42215,44928,46952,40331,39975,39794,40982,44210,46815,28,34,21,28,19,44,41319,41063,40910,42215,44928,46952,0,0,0,0,0,0,
105,151235,0,0,0,133,0,14,41288,41026,40889,42192,44934,46922,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,31,37,21,23,-6,30,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
106,152250,0,0,0,134,0,14,41291,41024,40884,42182,44931,46929,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,28,39,26,33,3,23,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
107,153250,0,0,0,135,0,14,41294,41026,40887,42181,44913,46918,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,25,37,23,34,21,34,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
108,154250,0,0,0,136,0,14,41290,41033,40888,42186,44926,46918,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,29,30,22,29,8,34,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
109,155250,0,0,0,137,0,14,41295,41031,40880,42172,44906,46904,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,24,32,30,43,28,48,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
110,156250,0,0,0,138,0,14,41293,41027,40884,42169,44913,46918,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,26,36,26,46,21,34,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
111,157250,0,0,0,139,0,14,41288,41031,40890,42168,44911,46916,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,31,32,20,47,23,36,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
112,158250,0,0,0,140,0,14,41288,41028,40876,42173,44906,46921,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,31,35,34,42,28,31,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
113,159250,0,0,0,141,0,14,41292,41024,40887,42182,44924,46925,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,27,39,23,33,10,27,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
114,160250,0,0,0,142,0,14,41292,41023,40888,42193,44925,46927,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,27,40,22,22,9,25,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
115,161250,0,0,0,143,0,14,41287,41026,40885,42186,44922,46908,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,32,37,25,29,12,44,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
116,162250,0,0,0,144,0,14,41262,40994,40866,42159,44902,46894,41319,41063,40910,42215,44934,46952,40331,39975,39794,40982,44210,46815,57,69,44,56,32,58,41319,41063,40910,42215,44934,46952,0,0,0,0,0,0,
