Run Date,5/1/2015 08:32:36
EntryNumber,elapsedTime,lastMeasFlowRateInMl,numOfSubmergedPads,submergedPadsBitMask,secondsOfNoWater,unknowns,pad5wrong,PC0,PC1,PC2,PC3,PC4,PC5,PMAX0,PMAX1,PMAX2,PMAX3,PMAX4,PMAX5,pad_min[0],pad_min[1],pad_min[2],pad_min[3],pad_min[4],pad_min[5],padMeasDelta[0],padMeasDelta[1],padMeasDelta[2],padMeasDelta[3],padMeasDelta[4],padMeasDelta[5],padMax1Array[0],padMax1Array[1],padMax1Array[2],padMax1Array[3],padMax1Array[4],padMax1Array[5],padMax2Array[0],padMax2Array[1],padMax2Array[2],padMax2Array[3],padMax2Array[4],padMax2Array[5],
27,26406,0,0,0,213,0,0,42143,42042,41115,42811,43976,47857,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,33,34,40,26,31,36,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
28,27406,0,0,0,214,0,0,42144,42047,41111,42805,43981,47863,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,32,29,44,32,26,30,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
29,28406,0,0,0,215,0,0,42151,42052,41118,42802,43975,47860,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,25,24,37,35,32,33,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
30,29406,0,0,0,216,0,0,42142,42050,41113,42801,43978,47856,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,34,26,42,36,29,37,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
31,30422,0,0,0,217,0,0,42147,42051,41117,42807,43973,47850,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,29,25,38,30,34,43,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
32,31406,0,0,0,218,0,0,42146,42043,41116,42813,43977,47851,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,30,33,39,24,30,42,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
33,32406,0,0,0,219,0,0,42153,42054,41114,42795,43972,47857,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,23,22,41,42,35,36,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
34,33422,0,0,0,220,0,0,42143,42057,41122,42807,43981,47857,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,33,19,33,30,26,36,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
35,34406,0,0,0,221,0,0,42151,42051,41124,42807,43978,47849,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,25,25,31,30,29,44,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
36,35406,0,0,0,222,0,0,42150,42050,41121,42802,43975,47852,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,26,26,34,35,32,41,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
37,36422,0,0,0,223,0,0,42146,42051,41113,42798,43972,47852,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,30,25,42,39,35,41,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
38,37406,0,0,0,224,0,0,42142,42049,41113,42801,43965,47831,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,34,27,42,36,42,62,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
39,38406,0,0,0,225,0,0,42148,42043,41110,42797,43974,47841,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,28,33,45,40,33,52,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
40,39422,0,0,0,226,0,0,42150,42054,41119,42797,43971,47842,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,26,22,36,40,36,51,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
41,40406,0,0,0,227,0,0,42152,42044,41127,42810,43980,47856,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,24,32,28,27,27,37,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
42,41406,0,0,0,228,0,0,42144,42048,41119,42805,43990,47860,42176,42076,41155,42837,44007,47893,42041,41939,41044,42704,43856,47738,32,28,36,32,17,33,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
43,42422,79,2,30,0,0,0,42117,42002,41063,42502,42778,46425,42176,42076,41155,42837,44007,47893,42041,41939,41044,42502,42778,46425,59,74,92,335,1229,1468,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
44,43422,79,2,30,0,0,0,42106,42008,41075,42600,42812,46419,42176,42076,41155,42837,44007,47893,42041,41939,41044,42502,42778,46419,70,68,80,237,1195,1474,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
45,44406,0,0,0,1,0,0,42146,42036,41112,42796,43989,47866,42176,42076,41155,42837,44007,47893,42041,41939,41044,42502,42778,46419,30,40,43,41,18,27,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
46,45406,0,0,0,2,0,0,42145,42039,41108,42797,43982,47863,42176,42076,41155,42837,44007,47893,42041,41939,41044,42502,42778,46419,31,37,47,40,25,30,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
47,46422,173,3,38,0,0,0,42112,41984,40781,41650,42741,47254,42176,42076,41155,42837,44007,47893,42041,41939,40781,41650,42741,46419,64,92,374,1187,1266,639,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
48,47406,173,3,38,0,0,0,42107,41969,40733,41643,42740,47210,42176,42076,41155,42837,44007,47893,42041,41939,40733,41643,42740,46419,69,107,422,1194,1267,683,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
49,48406,0,0,0,1,0,0,42137,42029,41112,42798,43975,47844,42176,42076,41155,42837,44007,47893,42041,41939,40733,41643,42740,46419,39,47,43,39,32,49,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
50,49422,0,0,0,2,0,0,42094,42044,41129,42796,43985,47846,42176,42076,41155,42837,44007,47893,42041,41939,40733,41643,42740,46419,82,32,26,41,22,47,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
51,50422,0,0,0,3,0,0,42030,42034,41114,42804,43975,47841,42176,42076,41155,42837,44007,47893,42030,41939,40733,41643,42740,46419,146,42,41,33,32,52,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
52,51406,0,0,0,4,0,0,41792,42016,41107,42799,43968,47842,42176,42076,41155,42837,44007,47893,41792,41939,40733,41643,42740,46419,384,60,48,38,39,51,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
53,52422,0,0,0,5,0,0,41764,42012,41107,42788,43977,47844,42176,42076,41155,42837,44007,47893,41764,41939,40733,41643,42740,46419,412,64,48,49,30,49,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
54,53422,376,2,3,0,1,0,41416,41396,40998,42768,43977,47856,42176,42076,41155,42837,44007,47893,41416,41396,40733,41643,42740,46419,760,680,157,69,30,37,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
55,54406,376,2,3,0,2,0,41420,41361,40978,42769,43978,47859,42176,42076,41155,42837,44007,47893,41416,41361,40733,41643,42740,46419,756,715,177,68,29,34,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
56,55422,376,2,3,0,3,0,41403,41323,40961,42772,43967,47855,42176,42076,41155,42837,44007,47893,41403,41323,40733,41643,42740,46419,773,753,194,65,40,38,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
57,56422,376,2,3,0,4,0,41408,41321,40952,42758,43962,47839,42176,42076,41155,42837,44007,47893,41403,41321,40733,41643,42740,46419,768,755,203,79,45,54,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
58,57406,376,2,3,0,5,0,41420,41274,40811,42741,43965,47849,42176,42076,41155,42837,44007,47893,41403,41274,40733,41643,42740,46419,756,802,344,96,42,44,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
59,58406,376,4,f,0,6,0,41615,41113,40151,41962,43832,47829,42176,42076,41155,42837,44007,47893,41403,41113,40151,41643,42740,46419,561,963,1004,875,175,64,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
60,59422,376,4,f,0,7,0,41623,41111,40149,41957,43822,47824,42176,42076,41155,42837,44007,47893,41403,41111,40149,41643,42740,46419,553,965,1006,880,185,69,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
61,60422,376,5,1f,0,7,1,41446,41632,40430,41903,43251,47690,42176,42076,41155,42837,44007,47893,41403,41111,40149,41643,42740,46419,730,444,725,934,756,203,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
62,61406,376,5,1f,0,7,2,41351,41608,40441,41867,43170,47670,42176,42076,41155,42837,44007,47893,41351,41111,40149,41643,42740,46419,825,468,714,970,837,223,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
63,62422,376,5,37,0,8,2,41387,41176,40350,42344,43068,46623,42176,42076,41155,42837,44007,47893,41351,41111,40149,41643,42740,46419,789,900,805,493,939,1270,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
64,63422,376,5,37,0,9,2,41452,41195,40363,42325,43040,46587,42176,42076,41155,42837,44007,47893,41351,41111,40149,41643,42740,46419,724,881,792,512,967,1306,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
65,64406,376,6,3f,0,9,2,41224,41021,40182,42169,42972,46604,42176,42076,41155,42837,44007,47893,41224,41021,40149,41643,42740,46419,952,1055,973,668,1035,1289,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
66,65422,376,6,3f,0,9,2,41215,41010,40163,42147,42955,46579,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46419,961,1066,992,690,1052,1314,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
67,66422,0,0,0,1,9,2,42100,42011,41093,42778,43966,47841,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46419,76,65,62,59,41,52,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
68,67406,0,0,0,2,9,2,42117,42024,41100,42786,43962,47840,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46419,59,52,55,51,45,53,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
69,68422,79,2,30,0,9,2,42085,42014,41093,42764,43606,46367,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46367,91,62,62,73,401,1526,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
70,69422,79,2,30,0,9,2,42080,42006,41096,42759,43548,46360,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46360,96,70,59,78,459,1533,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
71,70422,79,2,30,0,9,2,42087,42003,41088,42746,43531,46350,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46350,89,73,67,91,476,1543,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
72,71406,0,0,0,1,9,2,42102,42017,41093,42759,43946,47826,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46350,74,59,62,78,61,67,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
73,72422,0,0,0,2,9,2,42105,42012,41093,42760,43955,47816,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46350,71,64,62,77,52,77,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
74,73422,79,2,30,0,9,2,42082,41988,41084,42732,43278,46360,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46350,94,88,71,105,729,1533,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
75,74406,79,2,30,0,9,2,42074,41994,41076,42719,43263,46348,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46348,102,82,79,118,744,1545,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
76,75422,79,2,30,0,9,2,42077,41987,41073,42725,43258,46340,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46340,99,89,82,112,749,1553,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
77,76422,79,2,30,0,9,2,42077,41988,41074,42726,43275,46355,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46340,99,88,81,111,732,1538,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
78,77422,79,2,30,0,9,2,42060,41989,41077,42730,43270,46357,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46340,116,87,78,107,737,1536,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
79,78422,79,2,30,0,9,2,42067,41982,41077,42718,43255,46347,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46340,109,94,78,119,752,1546,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
80,79422,79,2,30,0,9,2,42062,41984,41078,42718,43257,46342,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46340,114,92,77,119,750,1551,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
81,80422,79,2,30,0,9,2,42064,41989,41074,42720,43236,46342,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46340,112,87,81,117,771,1551,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
82,81422,79,2,30,0,9,2,42058,41983,41074,42713,43222,46337,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46337,118,93,81,124,785,1556,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
83,82422,79,2,30,0,9,2,42053,41985,41066,42716,43229,46338,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46337,123,91,89,121,778,1555,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
84,83422,79,2,30,0,9,2,42058,41972,41064,42703,43205,46326,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46326,118,104,91,134,802,1567,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
85,84406,79,2,30,0,9,2,42060,41984,41071,42706,43212,46337,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46326,116,92,84,131,795,1556,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
86,85422,79,2,30,0,9,2,42059,41969,41060,42708,43193,46328,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46326,117,107,95,129,814,1565,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
87,86422,79,2,30,0,9,2,42047,41975,41064,42706,43191,46328,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46326,129,101,91,131,816,1565,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
88,87422,79,2,30,0,9,2,42046,41979,41061,42715,43190,46337,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46326,130,97,94,122,817,1556,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
89,88422,79,2,30,0,9,2,42042,41982,41056,42715,43187,46326,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46326,134,94,99,122,820,1567,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
90,89422,79,2,30,0,9,2,42046,41978,41053,42700,43172,46325,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46325,130,98,102,137,835,1568,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
91,90422,79,2,30,0,9,2,42043,41971,41068,42702,43163,46321,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46321,133,105,87,135,844,1572,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
92,91422,79,2,30,0,9,2,42038,41970,41065,42697,43163,46322,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46321,138,106,90,140,844,1571,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
93,92422,79,2,30,0,9,2,42039,41978,41058,42701,43167,46328,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46321,137,98,97,136,840,1565,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
94,93422,79,2,30,0,9,2,42046,41972,41054,42711,43168,46322,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46321,130,104,101,126,839,1571,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
95,94437,79,2,30,0,9,2,42051,41975,41054,42694,43194,46315,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46315,125,101,101,143,813,1578,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
96,95422,79,2,30,0,9,2,42051,41969,41052,42647,42957,46318,42176,42076,41155,42837,44007,47893,41215,41010,40149,41643,42740,46315,125,107,103,190,1050,1575,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
97,96422,335,5,3e,0,9,2,41955,41296,40022,41689,43010,46319,42176,42076,41155,42837,44007,47893,41215,41010,40022,41643,42740,46315,221,780,1133,1148,997,1574,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
98,97422,335,5,3e,0,9,2,41956,41275,40004,41649,42957,46310,42176,42076,41155,42837,44007,47893,41215,41010,40004,41643,42740,46310,220,801,1151,1188,1050,1583,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
99,98422,0,0,0,1,9,2,42082,41992,41081,42763,43936,47810,42176,42076,41155,42837,44007,47893,41215,41010,40004,41643,42740,46310,94,84,74,74,71,83,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
100,99422,335,5,3e,0,9,2,41998,41647,40080,41622,43326,46529,42176,42076,41155,42837,44007,47893,41215,41010,40004,41622,42740,46310,178,429,1075,1215,681,1364,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
101,100422,218,4,3c,0,9,2,42007,41845,40272,41616,42995,47025,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,169,231,883,1221,1012,868,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
102,101422,0,1,20,0,9,2,42064,41986,41062,42746,43867,47260,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,112,90,93,91,140,633,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
103,102422,0,1,20,0,9,2,42057,41970,41059,42730,43683,46564,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,119,106,96,107,324,1329,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
104,103422,79,2,30,0,9,2,42055,41979,41059,42721,43604,46471,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,121,97,96,116,403,1422,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
105,104437,79,2,30,0,9,2,42036,41933,40990,42639,43592,46480,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,140,143,165,198,415,1413,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
106,105422,79,2,30,0,9,2,42041,41935,40987,42615,43571,46459,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,135,141,168,222,436,1434,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
107,106422,79,2,30,0,9,2,42051,41967,41048,42714,43574,46478,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,125,109,107,123,433,1415,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
108,107437,79,2,30,0,9,2,42055,41962,41040,42713,43589,46475,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,121,114,115,124,418,1418,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
109,108422,0,0,0,1,9,2,42055,41966,41051,42721,43835,47763,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,121,110,104,116,172,130,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
110,109422,0,0,0,2,9,2,42033,41985,41053,42741,43917,47797,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,143,91,102,96,90,96,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
111,110422,79,2,30,0,9,2,42051,41960,41045,42716,43560,46500,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,125,116,110,121,447,1393,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
112,111422,79,2,30,0,9,2,42043,41955,41042,42703,43533,46481,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,133,121,113,134,474,1412,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
113,112422,0,0,0,1,9,2,42076,41981,41051,42726,43906,47772,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,100,95,104,111,101,121,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
114,113422,0,1,20,0,9,2,42070,41976,41059,42740,43893,46945,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,106,100,96,97,114,948,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
115,114437,0,1,20,0,9,2,42066,41969,41066,42744,43894,46930,42176,42076,41155,42837,44007,47893,41215,41010,40004,41616,42740,46310,110,107,89,93,113,963,42176,42076,41155,42837,44007,47893,0,0,0,0,0,0,
