Run Date,5/1/2015 12:30:30
EntryNumber,elapsedTime,DailyL, HourML, minuteML,SHour, SMin, SSec,SDay, SWeek, daysAct,RedFlag, RedDays, RedMap, RedFull,AlignT/F, AlignSec, AlignSec, AlignHour,RedMap0, RedMap1, RedMap2, RedMap3, RedMap4, RedMap5, RedMap6
53,63,000000,000000,000000,000015,000051,000031,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
54,64,000000,000000,000000,000015,000051,000032,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
55,65,000000,000000,000000,000015,000051,000033,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
56,66,000000,000000,000000,000015,000051,000034,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
57,67,000000,000000,000000,000015,000051,000035,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
58,68,000000,000000,000000,000015,000051,000036,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
59,69,000000,000000,000000,000015,000051,000037,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
60,70,000000,000000,000000,000015,000051,000038,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
61,71,000000,000000,000000,000015,000051,000039,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
62,72,000000,000000,000000,000015,000051,000040,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
63,73,000000,000000,000000,000015,000051,000041,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
64,74,000000,000000,000000,000015,000051,000042,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
65,75,000000,000000,000000,000015,000051,000043,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
66,76,000000,000000,000000,000015,000051,000044,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
67,77,000000,000000,000000,000015,000051,000045,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
68,78,000000,000000,000000,000015,000051,000046,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
69,79,000000,000000,000000,000015,000051,000047,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
70,80,000000,000000,000000,000015,000051,000048,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
71,81,000000,000000,000000,000015,000051,000049,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
72,82,000000,000000,000000,000015,000051,000050,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
73,83,000000,000000,000000,000015,000051,000051,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
74,84,000000,000000,000000,000015,000051,000052,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
75,85,000000,000000,000000,000015,000051,000053,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
76,86,000000,000000,000000,000015,000051,000054,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
77,87,000000,000000,000000,000015,000051,000055,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
78,88,000000,000000,000000,000015,000051,000056,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
79,89,000000,000000,000000,000015,000051,000057,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
80,90,000000,000000,000000,000015,000051,000058,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
81,91,000000,000000,000000,000015,000051,000059,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
82,92,000000,000000,000000,000015,000052,000000,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
83,93,000000,000000,000000,000015,000052,000001,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
84,94,000000,000000,000000,000015,000052,000002,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
85,95,000000,000000,000000,000015,000052,000003,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
86,96,000000,000000,000000,000015,000052,000004,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
87,97,000000,000000,000000,000015,000052,000005,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
88,98,000000,000000,000000,000015,000052,000006,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
89,99,000000,000000,000000,000015,000052,000007,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
90,100,000000,000000,000000,000015,000052,000008,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
91,101,000000,000000,000000,000015,000052,000009,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
92,102,000000,000000,000000,000015,000052,000010,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
93,103,000000,000000,000000,000015,000052,000011,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
94,104,000000,000000,000000,000015,000052,000012,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
95,105,000000,000000,000000,000015,000052,000013,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
96,106,000000,000000,000000,000015,000052,000014,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
97,107,000000,000000,000000,000015,000052,000015,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
98,108,000000,000000,000000,000015,000052,000016,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
99,109,000000,000000,000000,000015,000052,000017,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
100,110,000000,000000,000000,000015,000052,000018,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
101,111,000000,000000,000000,000015,000052,000019,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
102,112,000000,000000,000000,000015,000052,000020,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
103,113,000000,000000,000000,000015,000052,000021,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
104,114,000000,000000,000000,000015,000052,000022,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
105,115,000000,000000,000000,000015,000052,000023,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
106,116,000000,000000,000000,000015,000052,000024,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
107,117,000000,000000,000000,000015,000052,000025,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
108,118,000000,000000,000000,000015,000052,000026,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
109,119,000000,000000,000000,000015,000052,000027,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
110,120,000000,000000,000000,000015,000052,000028,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
111,121,000000,000000,000000,000015,000052,000029,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
112,122,000000,000000,000000,000015,000052,000030,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
113,123,000000,000000,000000,000015,000052,000031,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
114,124,000000,000000,000000,000015,000052,000032,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
115,125,000000,000000,000000,000015,000052,000033,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
116,126,000000,000000,000000,000015,000052,000034,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
117,127,000000,000000,000000,000015,000052,000035,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
118,128,000000,000000,000000,000015,000052,000036,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
119,129,000000,000000,000000,000015,000052,000037,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
120,130,000000,000000,000000,000015,000052,000038,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
121,131,000000,000000,000000,000015,000052,000039,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
122,132,000000,000000,000000,000015,000052,000040,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
123,133,000000,000000,000000,000015,000052,000041,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
124,134,000000,000000,000000,000015,000052,000042,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
125,135,000000,000000,000000,000015,000052,000043,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
126,136,000000,000000,000000,000015,000052,000044,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
127,137,000000,000000,000000,000015,000052,000045,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
128,138,000000,000000,000000,000015,000052,000046,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
129,139,000000,000000,000000,000015,000052,000047,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
130,140,000000,000000,000000,000015,000052,000048,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
131,141,000000,000000,000000,000015,000052,000049,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
132,142,000000,000000,000000,000015,000052,000050,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
133,143,000000,000000,000000,000015,000052,000051,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
134,144,000000,000000,000000,000015,000052,000052,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
135,145,000000,000000,000000,000015,000052,000053,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
136,146,000000,000000,000000,000015,000052,000054,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
137,147,000000,000000,000000,000015,000052,000055,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
138,148,000000,000000,000000,000015,000052,000056,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
139,149,000000,000000,000000,000015,000052,000057,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
140,150,000000,000000,000000,000015,000052,000058,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
141,151,000000,000000,000000,000015,000052,000059,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
142,152,000000,000000,000000,000015,000053,000000,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
143,153,000000,000000,000000,000015,000053,000001,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
144,154,000000,000000,000000,000015,000053,000002,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
145,155,000000,000000,000000,000015,000053,000003,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
146,156,000000,000000,000000,000015,000053,000004,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
147,157,000000,000000,000000,000015,000053,000005,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
148,158,000000,000000,000000,000015,000053,000006,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
149,159,000000,000000,000000,000015,000053,000007,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
150,160,000000,000000,000000,000015,000053,000008,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
151,161,000000,000000,000000,000015,000053,000009,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
152,162,000000,000000,000000,000015,000053,000010,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
153,163,000000,000000,000000,000015,000053,000011,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
154,164,000000,000000,000000,000015,000053,000012,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
155,165,000000,000000,000000,000015,000053,000013,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
156,166,000000,000000,000000,000015,000053,000014,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
157,167,000000,000000,000000,000015,000053,000015,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
158,168,000000,000000,000000,000015,000053,000016,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
159,169,000000,000000,000000,000015,000053,000017,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
160,170,000000,000000,000000,000015,000053,000018,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
161,171,000000,000000,000000,000015,000053,000019,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
162,172,000000,000000,000000,000015,000053,000020,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
163,173,000000,000000,000000,000015,000053,000021,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
164,174,000000,000000,000000,000015,000053,000022,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
165,175,000000,000000,000000,000015,000053,000023,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
166,176,000000,000000,000000,000015,000053,000024,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
167,177,000000,000000,000000,000015,000053,000025,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
168,178,000000,000000,000000,000015,000053,000026,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
169,179,000000,000000,000000,000015,000053,000027,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
170,180,000000,000000,000000,000015,000053,000028,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
171,181,000000,000000,000000,000015,000053,000029,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
172,182,000000,000000,000218,000015,000053,000030,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
173,183,000000,000000,000553,000015,000053,000031,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
174,184,000000,000000,000771,000015,000053,000032,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
175,185,000000,000000,001106,000015,000053,000033,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
176,186,000000,000000,001482,000015,000053,000034,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
177,187,000000,000000,001817,000015,000053,000035,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
178,188,000000,000000,002152,000015,000053,000036,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
179,189,000000,000000,002487,000015,000053,000037,000003,000000,000000,000000,000000,000003,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
